00GL               20210204                                                                                   
0601GLA0N       20210101002800100000005000 0000000104002320   
0601GLA0N       20210101002805100000005000 0000000104002322   
0601GLA0N       20210101002810100000005000 0000000104002323   
0601GLA0N       20210101002815100000005000 0000000104002325   
0601GLA0N       20210101002820100000005000 0000000104002326   
0601GLA0N       20210101002825100000005000 0000000104002327   
0601GLA0N       20210101002830100000005000 0000000104002329   
0601GLA0N       20210101002835100000005000 0000000104002331   
0601GLA0N       20210101002840100000005000 0000000104002332   
0601GLA0N       20210101002845100000005000 0000000104002334   
0601GLA0N       20210101002850100000005000 0000000104002335   
0601GLA0N       20210101002855100000005000 0000000104002336   
0601GLA0N       20210101002860100000005000 0000000104002338   
0601GLA0N       20210101002865100000005000 0000000104002339   
0601GLA0N       20210101002870100000005000 0000000104002340   
0601GLA0N       20210101002875100000005000 0000000104002343   
0601GLA0N       20210101002880100000005000 0000000104002344   
0601GLA0N       20210101002885100000005000 0000000104002345   
0601GLA0N       20210101002890100000005000 0000000104002347   
0601GLA0N       20210101002895100000005000 0000000104002348   
0601GLA0N       20210101002900100000005000 0000000104002349   
0601GLA0N       20210101002905100000005000 0000000104002351   
0601GLA0N       20210101002910100000005000 0000000104002352   
0601GLA0N       20210101002915100000005000 0000000104002353   
0601GLA0N       20210101002920100000005000 0000000104002354   
0601GLA0N       20210101002925100000005000 0000000104002357   
0601GLA0N       20210101002930100000005000 0000000104002357   
0601GLA0N       20210101002935100000005000 0000000104002358   
0601GLA0N       20210101002940100000005000 0000000104002361   
0601GLA0N       20210101002945100000005000 0000000104002362   
0601GLA0N       20210101002950100000005000 0000000104002363   
0601GLA0N       20210101002955100000005000 0000000104002365   
0601GLA0N       20210101002960100000005000 0000000104002366   
0601GLA0N       20210101002965100000005000 0000000104002367   
0601GLA0N       20210101002970100000005000 0000000104002369   
0601GLA0N       20210101002975100000005000 0000000104002370   
0601GLA0N       20210101002980100000005000 0000000104002371   
0601GLA0N       20210101002985100000005000 0000000104002373   
0601GLA0N       20210101002990100000005000 0000000104002374   
0601GLA0N       20210101002995100000005000 0000000104002375   
0601GLA0N       20210101003000100000500000 0000000104002437   
0601GLA0N       20210101003500100000500000 0000000104002534   
0601GLA0N       20210101004000100000500000 0000000104002628   
0601GLA0N       20210101004500100000500000 0000000104002670   
0601GLA0N       20210101005000100000500000 0000000104002697   
0601GLA0N       20210101005500100000500000 0000000104002719   
0601GLA1N       20210101000000100000120000 0100000104000000   
0601GLA1N       20210101000120100000005000 0100000104000000   
0601GLA1N       20210101000125100000005000 0100000104000000   
0601GLA1N       20210101000130100000005000 0100000104000000   
0601GLA1N       20210101000135100000005000 0100000104000000   
0601GLA1N       20210101000140100000005000 0100000104000000   
0601GLA1N       20210101000145100000005000 0100000104000000   
0601GLA1N       20210101000150100000005000 0100000104000000   
0601GLA1N       20210101000155100000005000 0100000104000000   
0601GLA1N       20210101000160100000005000 0100000104000000   
0601GLA1N       20210101000165100000005000 0100000104000000   
0601GLA1N       20210101000170100000005000 0100000104000000   
0601GLA1N       20210101000175100000005000 0100000104000000   
0601GLA1N       20210101000180100000005000 0100000104000000   
0601GLA1N       20210101000185100000005000 0100000104000000   
0601GLA1N       20210101000190100000005000 0100000104000000   
0601GLA1N       20210101000195100000005000 0100000104000000   
0601GLA1N       20210101000200100000005000 0100000104000000   
0601GLA1N       20210101000205100000005000 0100000104000000   
0601GLA1N       20210101000210100000005000 0100000104000000   
0601GLA1N       20210101000215100000005000 0100000104000000   
0601GLA1N       20210101000220100000005000 0100000104000049   
0601GLA1N       20210101000225100000005000 0100000104000066   
0601GLA1N       20210101000230100000005000 0100000104000082   
0601GLA1N       20210101000235100000005000 0100000104000097   
0601GLA1N       20210101000240100000005000 0100000104000111   
0601GLA1N       20210101000245100000005000 0100000104000125   
0601GLA1N       20210101000250100000005000 0100000104000139   
0601GLA1N       20210101000255100000005000 0100000104000151   
0601GLA1N       20210101000260100000005000 0100000104000164   
0601GLA1N       20210101000265100000005000 0100000104000176   
0601GLA1N       20210101000270100000005000 0100000104000191   
0601GLA1N       20210101000275100000005000 0100000104000198   
0601GLA1N       20210101000280100000005000 0100000104000209   
0601GLA1N       20210101000285100000005000 0100000104000219   
0601GLA1N       20210101000290100000005000 0100000104000229   
0601GLA1N       20210101000295100000005000 0100000104000245   
0601GLA1N       20210101000300100000005000 0100000104000255   
0601GLA1N       20210101000305100000005000 0100000104000263   
0601GLA1N       20210101000310100000005000 0100000104000275   
0601GLA1N       20210101000315100000005000 0100000104000283   
0601GLA1N       20210101000320100000005000 0100000104000295   
0601GLA1N       20210101000325100000005000 0100000104000305   
0601GLA1N       20210101000330100000005000 0100000104000319   
0601GLA1N       20210101000335100000005000 0100000104000332   
0601GLA1N       20210101000340100000005000 0100000104000345   
0601GLA1N       20210101000345100000005000 0100000104000354   
0601GLA1N       20210101000350100000005000 0100000104000366   
0601GLA1N       20210101000355100000005000 0100000104000378   
0601GLA1N       20210101000360100000005000 0100000104000389   
0601GLA1N       20210101000365100000005000 0100000104000397   
0601GLA1N       20210101000370100000005000 0100000104000408   
0601GLA1N       20210101000375100000005000 0100000104000419   
0601GLA1N       20210101000380100000005000 0100000104000431   
0601GLA1N       20210101000385100000005000 0100000104000441   
0601GLA1N       20210101000390100000005000 0100000104000448   
0601GLA1N       20210101000395100000005000 0100000104000458   
0601GLA1N       20210101000400100000005000 0100000104000467   
0601GLA1N       20210101000405100000005000 0100000104000476   
0601GLA1N       20210101000410100000005000 0100000104000482   
0601GLA1N       20210101000415100000005000 0100000104000491   
0601GLA1N       20210101000420100000005000 0100000104000499   
0601GLA1N       20210101000425100000005000 0100000104000510   
0601GLA1N       20210101000430100000005000 0100000104000520   
0601GLA1N       20210101000435100000005000 0100000104000530   
0601GLA1N       20210101000440100000005000 0100000104000538   
0601GLA1N       20210101000445100000005000 0100000104000547   
0601GLA1N       20210101000450100000005000 0100000104000557   
0601GLA1N       20210101000455100000005000 0100000104000566   
0601GLA1N       20210101000460100000005000 0100000104000575   
0601GLA1N       20210101000465100000005000 0100000104000582   
0601GLA1N       20210101000470100000005000 0100000104000590   
0601GLA1N       20210101000475100000005000 0100000104000601   
0601GLA1N       20210101000480100000005000 0100000104000609   
0601GLA1N       20210101000485100000005000 0100000104000617   
0601GLA1N       20210101000490100000005000 0100000104000625   
0601GLA1N       20210101000495100000005000 0100000104000631   
0601GLA1N       20210101000500100000005000 0100000104000643   
0601GLA1N       20210101000505100000005000 0100000104000648   
0601GLA1N       20210101000510100000005000 0100000104000656   
0601GLA1N       20210101000515100000005000 0100000104000663   
0601GLA1N       20210101000520100000005000 0100000104000672   
0601GLA1N       20210101000525100000005000 0100000104000679   
0601GLA1N       20210101000530100000005000 0100000104000685   
0601GLA1N       20210101000535100000005000 0100000104000690   
0601GLA1N       20210101000540100000005000 0100000104000700   
0601GLA1N       20210101000545100000005000 0100000104000709   
0601GLA1N       20210101000550100000005000 0100000104000715   
0601GLA1N       20210101000555100000005000 0100000104000723   
0601GLA1N       20210101000560100000005000 0100000104000729   
0601GLA1N       20210101000565100000005000 0100000104000737   
0601GLA1N       20210101000570100000005000 0100000104000742   
0601GLA1N       20210101000575100000005000 0100000104000750   
0601GLA1N       20210101000580100000005000 0100000104000755   
0601GLA1N       20210101000585100000005000 0100000104000763   
0601GLA1N       20210101000590100000005000 0100000104000768   
0601GLA1N       20210101000595100000005000 0100000104000775   
0601GLA1N       20210101000600100000005000 0100000104000783   
0601GLA1N       20210101000605100000005000 0100000104000788   
0601GLA1N       20210101000610100000005000 0100000104000795   
0601GLA1N       20210101000615100000005000 0100000104000802   
0601GLA1N       20210101000620100000005000 0100000104000810   
0601GLA1N       20210101000625100000005000 0100000104000816   
0601GLA1N       20210101000630100000005000 0100000104000824   
0601GLA1N       20210101000635100000005000 0100000104000830   
0601GLA1N       20210101000640100000005000 0100000104000837   
0601GLA1N       20210101000645100000005000 0100000104000843   
0601GLA1N       20210101000650100000005000 0100000104000851   
0601GLA1N       20210101000655100000005000 0100000104000856   
0601GLA1N       20210101000660100000005000 0100000104000863   
0601GLA1N       20210101000665100000005000 0100000104000869   
0601GLA1N       20210101000670100000005000 0100000104000876   
0601GLA1N       20210101000675100000005000 0100000104000881   
0601GLA1N       20210101000680100000005000 0100000104000888   
0601GLA1N       20210101000685100000005000 0100000104000895   
0601GLA1N       20210101000690100000005000 0100000104000900   
0601GLA1N       20210101000695100000005000 0100000104000906   
0601GLA1N       20210101000700100000005000 0100000104000911   
0601GLA1N       20210101000705100000005000 0100000104000920   
