00OW               20221108                                                                                   
0601OWA1N       20230101001170100000005000 0100000030001186   
0601OWA1N       20230101001175100000005000 0100000030001187   
0601OWA1N       20230101001180100000005000 0100000030001190   
0601OWA1N       20230101001185100000005000 0100000030001195   
0601OWA1N       20230101001190100000005000 0100000030001197   
0601OWA1N       20230101001195100000005000 0100000030001201   
0601OWA1N       20230101001200100000005000 0100000030001204   
0601OWA1N       20230101001205100000005000 0100000030001207   
0601OWA1N       20230101001210100000005000 0100000030001212   
0601OWA1N       20230101001215100000005000 0100000030001214   
0601OWA1N       20230101001220100000005000 0100000030001217   
0601OWA1N       20230101001225100000005000 0100000030001220   
0601OWA1N       20230101001230100000005000 0100000030001223   
0601OWA1N       20230101001235100000005000 0100000030001227   
0601OWA1N       20230101001240100000005000 0100000030001230   
0601OWA1N       20230101001245100000005000 0100000030001233   
0601OWA1N       20230101001250100000005000 0100000030001235   
0601OWA1N       20230101001255100000005000 0100000030001240   
0601OWA1N       20230101001260100000005000 0100000030001243   
0601OWA1N       20230101001265100000005000 0100000030001245   
0601OWA1N       20230101001270100000005000 0100000030001250   
0601OWA1N       20230101001275100000005000 0100000030001252   
0601OWA1N       20230101001280100000005000 0100000030001255   
0601OWA1N       20230101001285100000005000 0100000030001257   
0601OWA1N       20230101001290100000005000 0100000030001261   
0601OWA1N       20230101001295100000005000 0100000030001263   
0601OWA1N       20230101001300100000005000 0100000030001266   
0601OWA1N       20230101001305100000005000 0100000030001270   
0601OWA1N       20230101001310100000005000 0100000030001272   
0601OWA1N       20230101001315100000005000 0100000030001275   
0601OWA1N       20230101001320100000005000 0100000030001279   
0601OWA1N       20230101001325100000005000 0100000030001281   
0601OWA1N       20230101001330100000005000 0100000030001283   
0601OWA1N       20230101001335100000005000 0100000030001286   
0601OWA1N       20230101001340100000005000 0100000030001290   
0601OWA1N       20230101001345100000005000 0100000030001292   
0601OWA1N       20230101001350100000005000 0100000030001295   
0601OWA1N       20230101001355100000005000 0100000030001298   
0601OWA1N       20230101001360100000005000 0100000030001301   
0601OWA1N       20230101001365100000005000 0100000030001302   
0601OWA1N       20230101001370100000005000 0100000030001305   
0601OWA1N       20230101001375100000005000 0100000030001309   
0601OWA1N       20230101001380100000005000 0100000030001311   
0601OWA1N       20230101001385100000005000 0100000030001313   
0601OWA1N       20230101001390100000005000 0100000030001316   
0601OWA1N       20230101001395100000005000 0100000030001319   
0601OWA1N       20230101001400100000005000 0100000030001320   
0601OWA1N       20230101001405100000005000 0100000030001323   
0601OWA1N       20230101001410100000005000 0100000030001327   
0601OWA1N       20230101001415100000005000 0100000030001328   
0601OWA1N       20230101001420100000005000 0100000030001331   
0601OWA1N       20230101001425100000005000 0100000030001334   
0601OWA1N       20230101001430100000005000 0100000030001336   
0601OWA1N       20230101001435100000005000 0100000030001338   
0601OWA1N       20230101001440100000005000 0100000030001341   
0601OWA1N       20230101001445100000005000 0100000030001344   
0601OWA1N       20230101001450100000005000 0100000030001345   
0601OWA1N       20230101001455100000005000 0100000030001348   
0601OWA1N       20230101001460100000005000 0100000030001350   
0601OWA1N       20230101001465100000005000 0100000030001353   
0601OWA1N       20230101001470100000005000 0100000030001354   
0601OWA1N       20230101001475100000005000 0100000030001358   
0601OWA1N       20230101001480100000005000 0100000030001360   
0601OWA1N       20230101001485100000005000 0100000030001362   
0601OWA1N       20230101001490100000005000 0100000030001365   
0601OWA1N       20230101001495100000005000 0100000030001368   
0601OWA1N       20230101001500100000500000 0100000030001492   
0601OWA1N       20230101002000100000500000 0100000030001686   
0601OWA1N       20230101002500100000500000 0100000030001819   
0601OWA1N       20230101003000100000500000 0100000030001912   
0601OWA1N       20230101003500100000500000 0100000030001979   
0601OWA1N       20230101004000100000500000 0100000030002031   
0601OWA1N       20230101004500100000500000 0100000030002072   
0601OWA1N       20230101005000100000500000 0100000030002105   
0601OWA1N       20230101005500100000500000 0100000030002132   
0601OWA1N       20230101006000100000500000 0100000030002155   
0601OWA1N       20230101006500100000500000 0100000030002175   
0601OWA1N       20230101007000100000500000 0100000030002191   
0601OWA1N       20230101007500100000500000 0100000030002200   
0601OWA1N       20230101008000100000500000 0100000030002204   
0601OWA1N       20230101008500100000500000 0100000030002208   
0601OWA1N       20230101009000100000500000 0100000030002211   
0601OWA1N       20230101009500100000500000 0100000030002214   
0601OWA2N       20230101000000100000040000 0200000030000000   
0601OWA2N       20230101000040100000005000 0200000030000071   
0601OWA2N       20230101000045100000005000 0200000030000063   
0601OWA2N       20230101000050100000005000 0200000030000057   
0601OWA2N       20230101000055100000005000 0200000030000052   
0601OWA2N       20230101000060100000005000 0200000030000048   
0601OWA2N       20230101000065100000005000 0200000030000044   
0601OWA2N       20230101000070100000005000 0200000030000041   
0601OWA2N       20230101000075100000005000 0200000030000039   
0601OWA2N       20230101000080100000005000 0200000030000036   
0601OWA2N       20230101000085100000005000 0200000030000034   
0601OWA2N       20230101000090100000005000 0200000030000032   
0601OWA2N       20230101000095100000005000 0200000030000031   
0601OWA2N       20230101000100100000005000 0200000030000029   
0601OWA2N       20230101000105100000005000 0200000030000028   
0601OWA2N       20230101000110100000005000 0200000030000027   
0601OWA2N       20230101000115100000005000 0200000030000026   
0601OWA2N       20230101000120100000005000 0200000030000024   
0601OWA2N       20230101000125100000005000 0200000030000024   
0601OWA2N       20230101000130100000005000 0200000030000023   
0601OWA2N       20230101000135100000005000 0200000030000022   
0601OWA2N       20230101000140100000005000 0200000030000021   
0601OWA2N       20230101000145100000005000 0200000030000020   
0601OWA2N       20230101000150100000005000 0200000030000020   
0601OWA2N       20230101000155100000005000 0200000030000019   
0601OWA2N       20230101000160100000005000 0200000030000018   
0601OWA2N       20230101000165100000005000 0200000030000018   
0601OWA2N       20230101000170100000005000 0200000030000017   
0601OWA2N       20230101000175100000005000 0200000030000017   
0601OWA2N       20230101000180100000005000 0200000030000016   
0601OWA2N       20230101000185100000005000 0200000030000016   
0601OWA2N       20230101000190100000005000 0200000030000016   
0601OWA2N       20230101000195100000005000 0200000030000015   
0601OWA2N       20230101000200100000005000 0200000030000015   
0601OWA2N       20230101000205100000005000 0200000030000014   
0601OWA2N       20230101000210100000005000 0200000030000014   
0601OWA2N       20230101000215100000005000 0200000030000014   
0601OWA2N       20230101000220100000005000 0200000030000013   
0601OWA2N       20230101000225100000005000 0200000030000013   
0601OWA2N       20230101000230100000005000 0200000030000013   
0601OWA2N       20230101000235100000005000 0200000030000013   
0601OWA2N       20230101000240100000005000 0200000030000012   
0601OWA2N       20230101000245100000005000 0200000030000012   
0601OWA2N       20230101000250100000005000 0200000030000012   
0601OWA2N       20230101000255100000005000 0200000030000012   
0601OWA2N       20230101000260100000005000 0200000030000011   
0601OWA2N       20230101000265100000005000 0200000030000011   
0601OWA2N       20230101000270100000005000 0200000030000011   
0601OWA2N       20230101000275100000005000 0200000030000011   
0601OWA2N       20230101000280100000005000 0200000030000011   
0601OWA2N       20230101000285100000005000 0200000030000010   
0601OWA2N       20230101000290100000005000 0200000030000010   
0601OWA2N       20230101000295100000005000 0200000030000010   
0601OWA2N       20230101000300100000005000 0200000030000010   
0601OWA2N       20230101000305100000005000 0200000030000010   
0601OWA2N       20230101000310100000005000 0200000030000010   
0601OWA2N       20230101000315100000005000 0200000030000009   
0601OWA2N       20230101000320100000005000 0200000030000009   
0601OWA2N       20230101000325100000005000 0200000030000009   
0601OWA2N       20230101000330100000005000 0200000030000009   
0601OWA2N       20230101000335100000005000 0200000030000009   
0601OWA2N       20230101000340100000005000 0200000030000029   
0601OWA2N       20230101000345100000005000 0200000030000046   
0601OWA2N       20230101000350100000005000 0200000030000062   
0601OWA2N       20230101000355100000005000 0200000030000078   
0601OWA2N       20230101000360100000005000 0200000030000094   
0601OWA2N       20230101000365100000005000 0200000030000109   
0601OWA2N       20230101000370100000005000 0200000030000123   
0601OWA2N       20230101000375100000005000 0200000030000140   
0601OWA2N       20230101000380100000005000 0200000030000154   
0601OWA2N       20230101000385100000005000 0200000030000173   
0601OWA2N       20230101000390100000005000 0200000030000186   
0601OWA2N       20230101000395100000005000 0200000030000201   
0601OWA2N       20230101000400100000005000 0200000030000214   
0601OWA2N       20230101000405100000005000 0200000030000226   
0601OWA2N       20230101000410100000005000 0200000030000242   
0601OWA2N       20230101000415100000005000 0200000030000254   
0601OWA2N       20230101000420100000005000 0200000030000265   
0601OWA2N       20230101000425100000005000 0200000030000276   
0601OWA2N       20230101000430100000005000 0200000030000289   
0601OWA2N       20230101000435100000005000 0200000030000302   
0601OWA2N       20230101000440100000005000 0200000030000314   
