00AR               20231109                                                                                   
0601ARA0N       20240101008400100000100000 0000000050002619   
0601ARA0N       20240101008500100000100000 0000000050002619   
0601ARA0N       20240101008600100000100000 0000000050002619   
0601ARA0N       20240101008700100000100000 0000000050002620   
0601ARA0N       20240101008800100000100000 0000000050002620   
0601ARA0N       20240101008900100000100000 0000000050002621   
0601ARA0N       20240101009000100000100000 0000000050002621   
0601ARA0N       20240101009100100000100000 0000000050002621   
0601ARA0N       20240101009200100000100000 0000000050002621   
0601ARA0N       20240101009300100000100000 0000000050002622   
0601ARA0N       20240101009400100000100000 0000000050002622   
0601ARA0N       20240101009500100000100000 0000000050002622   
0601ARA0N       20240101009600100000100000 0000000050002623   
0601ARA0N       20240101009700100000100000 0000000050002623   
0601ARA0N       20240101009800100000100000 0000000050002623   
0601ARA0N       20240101009900100000100000 0000000050002623   
0601ARA0N       20240101010000100000100000 0000000050002624   
0601ARA1N       20240101000000100000115000 0100000050000043   
0601ARA1N       20240101000115100000005000 0100000050000043   
0601ARA1N       20240101000120100000005000 0100000050000041   
0601ARA1N       20240101000125100000005000 0100000050000039   
0601ARA1N       20240101000130100000005000 0100000050000038   
0601ARA1N       20240101000135100000005000 0100000050000036   
0601ARA1N       20240101000140100000005000 0100000050000035   
0601ARA1N       20240101000145100000005000 0100000050000034   
0601ARA1N       20240101000150100000005000 0100000050000033   
0601ARA1N       20240101000155100000005000 0100000050000032   
0601ARA1N       20240101000160100000005000 0100000050000031   
0601ARA1N       20240101000165100000005000 0100000050000030   
0601ARA1N       20240101000170100000005000 0100000050000029   
0601ARA1N       20240101000175100000005000 0100000050000028   
0601ARA1N       20240101000180100000005000 0100000050000027   
0601ARA1N       20240101000185100000005000 0100000050000027   
0601ARA1N       20240101000190100000005000 0100000050000026   
0601ARA1N       20240101000195100000005000 0100000050000025   
0601ARA1N       20240101000200100000005000 0100000050000025   
0601ARA1N       20240101000205100000005000 0100000050000024   
0601ARA1N       20240101000210100000005000 0100000050000024   
0601ARA1N       20240101000215100000005000 0100000050000023   
0601ARA1N       20240101000220100000005000 0100000050000023   
0601ARA1N       20240101000225100000005000 0100000050000034   
0601ARA1N       20240101000230100000005000 0100000050000046   
0601ARA1N       20240101000235100000005000 0100000050000059   
0601ARA1N       20240101000240100000005000 0100000050000072   
0601ARA1N       20240101000245100000005000 0100000050000090   
0601ARA1N       20240101000250100000005000 0100000050000106   
0601ARA1N       20240101000255100000005000 0100000050000122   
0601ARA1N       20240101000260100000005000 0100000050000137   
0601ARA1N       20240101000265100000005000 0100000050000152   
0601ARA1N       20240101000270100000005000 0100000050000166   
0601ARA1N       20240101000275100000005000 0100000050000179   
0601ARA1N       20240101000280100000005000 0100000050000193   
0601ARA1N       20240101000285100000005000 0100000050000209   
0601ARA1N       20240101000290100000005000 0100000050000224   
0601ARA1N       20240101000295100000005000 0100000050000239   
0601ARA1N       20240101000300100000005000 0100000050000253   
0601ARA1N       20240101000305100000005000 0100000050000267   
0601ARA1N       20240101000310100000005000 0100000050000280   
0601ARA1N       20240101000315100000005000 0100000050000300   
0601ARA1N       20240101000320100000005000 0100000050000314   
0601ARA1N       20240101000325100000005000 0100000050000327   
0601ARA1N       20240101000330100000005000 0100000050000339   
0601ARA1N       20240101000335100000005000 0100000050000352   
0601ARA1N       20240101000340100000005000 0100000050000364   
0601ARA1N       20240101000345100000005000 0100000050000375   
0601ARA1N       20240101000350100000005000 0100000050000387   
0601ARA1N       20240101000355100000005000 0100000050000397   
0601ARA1N       20240101000360100000005000 0100000050000408   
0601ARA1N       20240101000365100000005000 0100000050000419   
0601ARA1N       20240101000370100000005000 0100000050000429   
0601ARA1N       20240101000375100000005000 0100000050000438   
0601ARA1N       20240101000380100000005000 0100000050000448   
0601ARA1N       20240101000385100000005000 0100000050000457   
0601ARA1N       20240101000390100000005000 0100000050000466   
0601ARA1N       20240101000395100000005000 0100000050000475   
0601ARA1N       20240101000400100000005000 0100000050000487   
0601ARA1N       20240101000405100000005000 0100000050000498   
0601ARA1N       20240101000410100000005000 0100000050000509   
0601ARA1N       20240101000415100000005000 0100000050000520   
0601ARA1N       20240101000420100000005000 0100000050000531   
0601ARA1N       20240101000425100000005000 0100000050000541   
0601ARA1N       20240101000430100000005000 0100000050000551   
0601ARA1N       20240101000435100000005000 0100000050000561   
0601ARA1N       20240101000440100000005000 0100000050000571   
0601ARA1N       20240101000445100000005000 0100000050000580   
0601ARA1N       20240101000450100000005000 0100000050000589   
0601ARA1N       20240101000455100000005000 0100000050000598   
0601ARA1N       20240101000460100000005000 0100000050000607   
0601ARA1N       20240101000465100000005000 0100000050000616   
0601ARA1N       20240101000470100000005000 0100000050000628   
0601ARA1N       20240101000475100000005000 0100000050000636   
0601ARA1N       20240101000480100000005000 0100000050000644   
0601ARA1N       20240101000485100000005000 0100000050000652   
0601ARA1N       20240101000490100000005000 0100000050000660   
0601ARA1N       20240101000495100000005000 0100000050000668   
0601ARA1N       20240101000500100000005000 0100000050000675   
0601ARA1N       20240101000505100000005000 0100000050000683   
0601ARA1N       20240101000510100000005000 0100000050000690   
0601ARA1N       20240101000515100000005000 0100000050000697   
0601ARA1N       20240101000520100000005000 0100000050000704   
0601ARA1N       20240101000525100000005000 0100000050000711   
0601ARA1N       20240101000530100000005000 0100000050000718   
0601ARA1N       20240101000535100000005000 0100000050000724   
0601ARA1N       20240101000540100000005000 0100000050000731   
0601ARA1N       20240101000545100000005000 0100000050000738   
0601ARA1N       20240101000550100000005000 0100000050000745   
0601ARA1N       20240101000555100000005000 0100000050000753   
0601ARA1N       20240101000560100000005000 0100000050000761   
0601ARA1N       20240101000565100000005000 0100000050000769   
0601ARA1N       20240101000570100000005000 0100000050000777   
0601ARA1N       20240101000575100000005000 0100000050000785   
0601ARA1N       20240101000580100000005000 0100000050000793   
0601ARA1N       20240101000585100000005000 0100000050000800   
0601ARA1N       20240101000590100000005000 0100000050000808   
0601ARA1N       20240101000595100000005000 0100000050000815   
0601ARA1N       20240101000600100000005000 0100000050000822   
0601ARA1N       20240101000605100000005000 0100000050000830   
0601ARA1N       20240101000610100000005000 0100000050000837   
0601ARA1N       20240101000615100000005000 0100000050000844   
0601ARA1N       20240101000620100000005000 0100000050000851   
0601ARA1N       20240101000625100000005000 0100000050000857   
0601ARA1N       20240101000630100000005000 0100000050000864   
0601ARA1N       20240101000635100000005000 0100000050000870   
0601ARA1N       20240101000640100000005000 0100000050000877   
0601ARA1N       20240101000645100000005000 0100000050000883   
0601ARA1N       20240101000650100000005000 0100000050000889   
0601ARA1N       20240101000655100000005000 0100000050000895   
0601ARA1N       20240101000660100000005000 0100000050000901   
0601ARA1N       20240101000665100000005000 0100000050000907   
0601ARA1N       20240101000670100000005000 0100000050000914   
0601ARA1N       20240101000675100000005000 0100000050000921   
0601ARA1N       20240101000680100000005000 0100000050000927   
0601ARA1N       20240101000685100000005000 0100000050000934   
0601ARA1N       20240101000690100000005000 0100000050000940   
0601ARA1N       20240101000695100000005000 0100000050000946   
0601ARA1N       20240101000700100000005000 0100000050000953   
0601ARA1N       20240101000705100000005000 0100000050000959   
0601ARA1N       20240101000710100000005000 0100000050000965   
0601ARA1N       20240101000715100000005000 0100000050000971   
0601ARA1N       20240101000720100000005000 0100000050000977   
0601ARA1N       20240101000725100000005000 0100000050000983   
0601ARA1N       20240101000730100000005000 0100000050000989   
0601ARA1N       20240101000735100000005000 0100000050000995   
0601ARA1N       20240101000740100000005000 0100000050001001   
0601ARA1N       20240101000745100000005000 0100000050001006   
0601ARA1N       20240101000750100000005000 0100000050001012   
0601ARA1N       20240101000755100000005000 0100000050001019   
0601ARA1N       20240101000760100000005000 0100000050001025   
0601ARA1N       20240101000765100000005000 0100000050001030   
0601ARA1N       20240101000770100000005000 0100000050001036   
0601ARA1N       20240101000775100000005000 0100000050001041   
0601ARA1N       20240101000780100000005000 0100000050001048   
0601ARA1N       20240101000785100000005000 0100000050001053   
0601ARA1N       20240101000790100000005000 0100000050001058   
0601ARA1N       20240101000795100000005000 0100000050001063   
0601ARA1N       20240101000800100000005000 0100000050001068   
0601ARA1N       20240101000805100000005000 0100000050001075   
0601ARA1N       20240101000810100000005000 0100000050001080   
0601ARA1N       20240101000815100000005000 0100000050001084   
0601ARA1N       20240101000820100000005000 0100000050001089   
0601ARA1N       20240101000825100000005000 0100000050001093   
0601ARA1N       20240101000830100000005000 0100000050001100   
0601ARA1N       20240101000835100000005000 0100000050001104   
0601ARA1N       20240101000840100000005000 0100000050001109   
0601ARA1N       20240101000845100000005000 0100000050001113   
