00OW               20210204                                                                                   
0601OWA1N       20210101001070100000005000 0100000030001147   
0601OWA1N       20210101001075100000005000 0100000030001150   
0601OWA1N       20210101001080100000005000 0100000030001153   
0601OWA1N       20210101001085100000005000 0100000030001156   
0601OWA1N       20210101001090100000005000 0100000030001158   
0601OWA1N       20210101001095100000005000 0100000030001162   
0601OWA1N       20210101001100100000005000 0100000030001165   
0601OWA1N       20210101001105100000005000 0100000030001167   
0601OWA1N       20210101001110100000005000 0100000030001169   
0601OWA1N       20210101001115100000005000 0100000030001174   
0601OWA1N       20210101001120100000005000 0100000030001176   
0601OWA1N       20210101001125100000005000 0100000030001179   
0601OWA1N       20210101001130100000005000 0100000030001181   
0601OWA1N       20210101001135100000005000 0100000030001183   
0601OWA1N       20210101001140100000005000 0100000030001188   
0601OWA1N       20210101001145100000005000 0100000030001190   
0601OWA1N       20210101001150100000005000 0100000030001192   
0601OWA1N       20210101001155100000005000 0100000030001196   
0601OWA1N       20210101001160100000005000 0100000030001200   
0601OWA1N       20210101001165100000005000 0100000030001203   
0601OWA1N       20210101001170100000005000 0100000030001206   
0601OWA1N       20210101001175100000005000 0100000030001209   
0601OWA1N       20210101001180100000005000 0100000030001213   
0601OWA1N       20210101001185100000005000 0100000030001217   
0601OWA1N       20210101001190100000005000 0100000030001220   
0601OWA1N       20210101001195100000005000 0100000030001223   
0601OWA1N       20210101001200100000005000 0100000030001226   
0601OWA1N       20210101001205100000005000 0100000030001230   
0601OWA1N       20210101001210100000005000 0100000030001233   
0601OWA1N       20210101001215100000005000 0100000030001236   
0601OWA1N       20210101001220100000005000 0100000030001238   
0601OWA1N       20210101001225100000005000 0100000030001242   
0601OWA1N       20210101001230100000005000 0100000030001245   
0601OWA1N       20210101001235100000005000 0100000030001248   
0601OWA1N       20210101001240100000005000 0100000030001252   
0601OWA1N       20210101001245100000005000 0100000030001255   
0601OWA1N       20210101001250100000005000 0100000030001258   
0601OWA1N       20210101001255100000005000 0100000030001260   
0601OWA1N       20210101001260100000005000 0100000030001265   
0601OWA1N       20210101001265100000005000 0100000030001267   
0601OWA1N       20210101001270100000005000 0100000030001270   
0601OWA1N       20210101001275100000005000 0100000030001274   
0601OWA1N       20210101001280100000005000 0100000030001276   
0601OWA1N       20210101001285100000005000 0100000030001279   
0601OWA1N       20210101001290100000005000 0100000030001283   
0601OWA1N       20210101001295100000005000 0100000030001286   
0601OWA1N       20210101001300100000005000 0100000030001288   
0601OWA1N       20210101001305100000005000 0100000030001290   
0601OWA1N       20210101001310100000005000 0100000030001294   
0601OWA1N       20210101001315100000005000 0100000030001296   
0601OWA1N       20210101001320100000005000 0100000030001299   
0601OWA1N       20210101001325100000005000 0100000030001302   
0601OWA1N       20210101001330100000005000 0100000030001305   
0601OWA1N       20210101001335100000005000 0100000030001307   
0601OWA1N       20210101001340100000005000 0100000030001311   
0601OWA1N       20210101001345100000005000 0100000030001313   
0601OWA1N       20210101001350100000005000 0100000030001315   
0601OWA1N       20210101001355100000005000 0100000030001319   
0601OWA1N       20210101001360100000005000 0100000030001321   
0601OWA1N       20210101001365100000005000 0100000030001324   
0601OWA1N       20210101001370100000005000 0100000030001327   
0601OWA1N       20210101001375100000005000 0100000030001329   
0601OWA1N       20210101001380100000005000 0100000030001331   
0601OWA1N       20210101001385100000005000 0100000030001335   
0601OWA1N       20210101001390100000005000 0100000030001336   
0601OWA1N       20210101001395100000005000 0100000030001339   
0601OWA1N       20210101001400100000005000 0100000030001343   
0601OWA1N       20210101001405100000005000 0100000030001344   
0601OWA1N       20210101001410100000005000 0100000030001347   
0601OWA1N       20210101001415100000005000 0100000030001350   
0601OWA1N       20210101001420100000005000 0100000030001352   
0601OWA1N       20210101001425100000005000 0100000030001353   
0601OWA1N       20210101001430100000005000 0100000030001357   
0601OWA1N       20210101001435100000005000 0100000030001359   
0601OWA1N       20210101001440100000005000 0100000030001361   
0601OWA1N       20210101001445100000005000 0100000030001364   
0601OWA1N       20210101001450100000005000 0100000030001367   
0601OWA1N       20210101001455100000005000 0100000030001369   
0601OWA1N       20210101001460100000005000 0100000030001372   
0601OWA1N       20210101001465100000005000 0100000030001376   
0601OWA1N       20210101001470100000005000 0100000030001379   
0601OWA1N       20210101001475100000005000 0100000030001381   
0601OWA1N       20210101001480100000005000 0100000030001385   
0601OWA1N       20210101001485100000005000 0100000030001387   
0601OWA1N       20210101001490100000005000 0100000030001390   
0601OWA1N       20210101001495100000005000 0100000030001394   
0601OWA1N       20210101001500100000500000 0100000030001514   
0601OWA1N       20210101002000100000500000 0100000030001712   
0601OWA1N       20210101002500100000500000 0100000030001843   
0601OWA1N       20210101003000100000500000 0100000030001933   
0601OWA1N       20210101003500100000500000 0100000030001999   
0601OWA1N       20210101004000100000500000 0100000030002050   
0601OWA1N       20210101004500100000500000 0100000030002091   
0601OWA1N       20210101005000100000500000 0100000030002123   
0601OWA1N       20210101005500100000500000 0100000030002150   
0601OWA1N       20210101006000100000500000 0100000030002172   
0601OWA1N       20210101006500100000500000 0100000030002192   
0601OWA1N       20210101007000100000500000 0100000030002209   
0601OWA1N       20210101007500100000500000 0100000030002214   
0601OWA1N       20210101008000100000500000 0100000030002218   
0601OWA1N       20210101008500100000500000 0100000030002221   
0601OWA1N       20210101009000100000500000 0100000030002225   
0601OWA1N       20210101009500100000500000 0100000030002228   
0601OWA1N       20210101010000100000500000 0100000030002230   
0601OWA1N       20210101010500100000500000 0100000030002233   
0601OWA1N       20210101011000100000500000 0100000030002235   
0601OWA1N       20210101011500100000500000 0100000030002237   
0601OWA1N       20210101012000100000500000 0100000030002239   
0601OWA1N       20210101012500100000500000 0100000030002240   
0601OWA1N       20210101013000100000500000 0100000030002242   
0601OWA1N       20210101013500100000500000 0100000030002243   
0601OWA1N       20210101014000100000500000 0100000030002244   
0601OWA1N       20210101014500100000500000 0100000030002246   
0601OWA1N       20210101015000100000500000 0100000030002247   
0601OWA1N       20210101015500100000500000 0100000030002248   
0601OWA1N       20210101016000100000500000 0100000030002249   
0601OWA1N       20210101016500100000500000 0100000030002250   
0601OWA1N       20210101017000100000500000 0100000030002251   
0601OWA1N       20210101017500100000500000 0100000030002252   
0601OWA1N       20210101018000100000500000 0100000030002253   
0601OWA1N       20210101018500100000500000 0100000030002253   
0601OWA1N       20210101019000100000500000 0100000030002254   
0601OWA1N       20210101019500100000500000 0100000030002255   
0601OWA2N       20210101000000100000040000 0200000030000000   
0601OWA2N       20210101000040100000005000 0200000030000071   
0601OWA2N       20210101000045100000005000 0200000030000063   
0601OWA2N       20210101000050100000005000 0200000030000057   
0601OWA2N       20210101000055100000005000 0200000030000052   
0601OWA2N       20210101000060100000005000 0200000030000048   
0601OWA2N       20210101000065100000005000 0200000030000044   
0601OWA2N       20210101000070100000005000 0200000030000041   
0601OWA2N       20210101000075100000005000 0200000030000039   
0601OWA2N       20210101000080100000005000 0200000030000036   
0601OWA2N       20210101000085100000005000 0200000030000034   
0601OWA2N       20210101000090100000005000 0200000030000032   
0601OWA2N       20210101000095100000005000 0200000030000031   
0601OWA2N       20210101000100100000005000 0200000030000029   
0601OWA2N       20210101000105100000005000 0200000030000028   
0601OWA2N       20210101000110100000005000 0200000030000027   
0601OWA2N       20210101000115100000005000 0200000030000026   
0601OWA2N       20210101000120100000005000 0200000030000024   
0601OWA2N       20210101000125100000005000 0200000030000024   
0601OWA2N       20210101000130100000005000 0200000030000023   
0601OWA2N       20210101000135100000005000 0200000030000022   
0601OWA2N       20210101000140100000005000 0200000030000021   
0601OWA2N       20210101000145100000005000 0200000030000020   
0601OWA2N       20210101000150100000005000 0200000030000020   
0601OWA2N       20210101000155100000005000 0200000030000019   
0601OWA2N       20210101000160100000005000 0200000030000018   
0601OWA2N       20210101000165100000005000 0200000030000018   
0601OWA2N       20210101000170100000005000 0200000030000017   
0601OWA2N       20210101000175100000005000 0200000030000017   
0601OWA2N       20210101000180100000005000 0200000030000016   
0601OWA2N       20210101000185100000005000 0200000030000016   
0601OWA2N       20210101000190100000005000 0200000030000016   
0601OWA2N       20210101000195100000005000 0200000030000015   
0601OWA2N       20210101000200100000005000 0200000030000015   
0601OWA2N       20210101000205100000005000 0200000030000014   
0601OWA2N       20210101000210100000005000 0200000030000014   
0601OWA2N       20210101000215100000005000 0200000030000014   
0601OWA2N       20210101000220100000005000 0200000030000013   
0601OWA2N       20210101000225100000005000 0200000030000013   
0601OWA2N       20210101000230100000005000 0200000030000013   
0601OWA2N       20210101000235100000005000 0200000030000013   
0601OWA2N       20210101000240100000005000 0200000030000012   
