00AR               20221102                                                                                   
0601ARA2Y       20230101003900100000100000 0200000030002490   
0601ARA2Y       20230101004000100000100000 0200000030002501   
0601ARA2Y       20230101004100100000100000 0200000030002511   
0601ARA2Y       20230101004200100000100000 0200000030002521   
0601ARA2Y       20230101004300100000100000 0200000030002530   
0601ARA2Y       20230101004400100000100000 0200000030002539   
0601ARA2Y       20230101004500100000100000 0200000030002548   
0601ARA2Y       20230101004600100000100000 0200000030002556   
0601ARA2Y       20230101004700100000100000 0200000030002564   
0601ARA2Y       20230101004800100000100000 0200000030002571   
0601ARA2Y       20230101004900100000100000 0200000030002578   
0601ARA2Y       20230101005000100000100000 0200000030002586   
0601ARA2Y       20230101005100100000100000 0200000030002592   
0601ARA2Y       20230101005200100000100000 0200000030002598   
0601ARA2Y       20230101005300100000100000 0200000030002605   
0601ARA2Y       20230101005400100000100000 0200000030002610   
0601ARA2Y       20230101005500100000100000 0200000030002616   
0601ARA2Y       20230101005600100000100000 0200000030002622   
0601ARA2Y       20230101005700100000100000 0200000030002627   
0601ARA2Y       20230101005800100000100000 0200000030002632   
0601ARA2Y       20230101005900100000100000 0200000030002637   
0601ARA2Y       20230101006000100000100000 0200000030002642   
0601ARA2Y       20230101006100100000100000 0200000030002647   
0601ARA2Y       20230101006200100000100000 0200000030002651   
0601ARA2Y       20230101006300100000100000 0200000030002656   
0601ARA2Y       20230101006400100000100000 0200000030002660   
0601ARA2Y       20230101006500100000100000 0200000030002664   
0601ARA2Y       20230101006600100000100000 0200000030002668   
0601ARA2Y       20230101006700100000100000 0200000030002672   
0601ARA2Y       20230101006800100000100000 0200000030002676   
0601ARA2Y       20230101006900100000100000 0200000030002679   
0601ARA2Y       20230101007000100000100000 0200000030002683   
0601ARA2Y       20230101007100100000100000 0200000030002686   
0601ARA2Y       20230101007200100000100000 0200000030002689   
0601ARA2Y       20230101007300100000100000 0200000030002693   
0601ARA2Y       20230101007400100000100000 0200000030002696   
0601ARA2Y       20230101007500100000100000 0200000030002699   
0601ARA2Y       20230101007600100000100000 0200000030002700   
0601ARA2Y       20230101007700100000100000 0200000030002700   
0601ARA2Y       20230101007800100000100000 0200000030002702   
0601ARA2Y       20230101007900100000100000 0200000030002702   
0601ARA2Y       20230101008000100000100000 0200000030002704   
0601ARA2Y       20230101008100100000100000 0200000030002704   
0601ARA2Y       20230101008200100000100000 0200000030002705   
0601ARA2Y       20230101008300100000100000 0200000030002706   
0601ARA2Y       20230101008400100000100000 0200000030002707   
0601ARA2Y       20230101008500100000100000 0200000030002708   
0601ARA2Y       20230101008600100000100000 0200000030002709   
0601ARA2Y       20230101008700100000100000 0200000030002710   
0601ARA2Y       20230101008800100000100000 0200000030002710   
0601ARA2Y       20230101008900100000100000 0200000030002711   
0601ARA2Y       20230101009000100000100000 0200000030002712   
0601ARA2Y       20230101009100100000100000 0200000030002713   
0601ARA2Y       20230101009200100000100000 0200000030002713   
0601ARA2Y       20230101009300100000100000 0200000030002714   
0601ARA2Y       20230101009400100000100000 0200000030002715   
0601ARA2Y       20230101009500100000100000 0200000030002715   
0601ARA2Y       20230101009600100000100000 0200000030002716   
0601ARA2Y       20230101009700100000100000 0200000030002717   
0601ARA2Y       20230101009800100000100000 0200000030002717   
0601ARA2Y       20230101009900100000100000 0200000030002718   
0601ARA3Y       20230101000000100000115000 0300000030000026   
0601ARA3Y       20230101000115100000005000 0300000030000026   
0601ARA3Y       20230101000120100000005000 0300000030000024   
0601ARA3Y       20230101000125100000005000 0300000030000024   
0601ARA3Y       20230101000130100000005000 0300000030000023   
0601ARA3Y       20230101000135100000005000 0300000030000022   
0601ARA3Y       20230101000140100000005000 0300000030000021   
0601ARA3Y       20230101000145100000005000 0300000030000020   
0601ARA3Y       20230101000150100000005000 0300000030000020   
0601ARA3Y       20230101000155100000005000 0300000030000019   
0601ARA3Y       20230101000160100000005000 0300000030000018   
0601ARA3Y       20230101000165100000005000 0300000030000018   
0601ARA3Y       20230101000170100000005000 0300000030000017   
0601ARA3Y       20230101000175100000005000 0300000030000017   
0601ARA3Y       20230101000180100000005000 0300000030000016   
0601ARA3Y       20230101000185100000005000 0300000030000016   
0601ARA3Y       20230101000190100000005000 0300000030000016   
0601ARA3Y       20230101000195100000005000 0300000030000015   
0601ARA3Y       20230101000200100000005000 0300000030000015   
0601ARA3Y       20230101000205100000005000 0300000030000014   
0601ARA3Y       20230101000210100000005000 0300000030000014   
0601ARA3Y       20230101000215100000005000 0300000030000014   
0601ARA3Y       20230101000220100000005000 0300000030000013   
0601ARA3Y       20230101000225100000005000 0300000030000013   
0601ARA3Y       20230101000230100000005000 0300000030000013   
0601ARA3Y       20230101000235100000005000 0300000030000013   
0601ARA3Y       20230101000240100000005000 0300000030000012   
0601ARA3Y       20230101000245100000005000 0300000030000012   
0601ARA3Y       20230101000250100000005000 0300000030000012   
0601ARA3Y       20230101000255100000005000 0300000030000012   
0601ARA3Y       20230101000260100000005000 0300000030000011   
0601ARA3Y       20230101000265100000005000 0300000030000011   
0601ARA3Y       20230101000270100000005000 0300000030000011   
0601ARA3Y       20230101000275100000005000 0300000030000011   
0601ARA3Y       20230101000280100000005000 0300000030000011   
0601ARA3Y       20230101000285100000005000 0300000030000010   
0601ARA3Y       20230101000290100000005000 0300000030000010   
0601ARA3Y       20230101000295100000005000 0300000030000010   
0601ARA3Y       20230101000300100000005000 0300000030000010   
0601ARA3Y       20230101000305100000005000 0300000030000010   
0601ARA3Y       20230101000310100000005000 0300000030000010   
0601ARA3Y       20230101000315100000005000 0300000030000009   
0601ARA3Y       20230101000320100000005000 0300000030000009   
0601ARA3Y       20230101000325100000005000 0300000030000009   
0601ARA3Y       20230101000330100000005000 0300000030000012   
0601ARA3Y       20230101000335100000005000 0300000030000018   
0601ARA3Y       20230101000340100000005000 0300000030000027   
0601ARA3Y       20230101000345100000005000 0300000030000036   
0601ARA3Y       20230101000350100000005000 0300000030000045   
0601ARA3Y       20230101000355100000005000 0300000030000058   
0601ARA3Y       20230101000360100000005000 0300000030000071   
0601ARA3Y       20230101000365100000005000 0300000030000084   
0601ARA3Y       20230101000370100000005000 0300000030000096   
0601ARA3Y       20230101000375100000005000 0300000030000108   
0601ARA3Y       20230101000380100000005000 0300000030000119   
0601ARA3Y       20230101000385100000005000 0300000030000131   
0601ARA3Y       20230101000390100000005000 0300000030000142   
0601ARA3Y       20230101000395100000005000 0300000030000155   
0601ARA3Y       20230101000400100000005000 0300000030000168   
0601ARA3Y       20230101000405100000005000 0300000030000180   
0601ARA3Y       20230101000410100000005000 0300000030000193   
0601ARA3Y       20230101000415100000005000 0300000030000205   
0601ARA3Y       20230101000420100000005000 0300000030000216   
0601ARA3Y       20230101000425100000005000 0300000030000228   
0601ARA3Y       20230101000430100000005000 0300000030000240   
0601ARA3Y       20230101000435100000005000 0300000030000251   
0601ARA3Y       20230101000440100000005000 0300000030000263   
0601ARA3Y       20230101000445100000005000 0300000030000274   
0601ARA3Y       20230101000450100000005000 0300000030000285   
0601ARA3Y       20230101000455100000005000 0300000030000295   
0601ARA3Y       20230101000460100000005000 0300000030000306   
0601ARA3Y       20230101000465100000005000 0300000030000316   
0601ARA3Y       20230101000470100000005000 0300000030000329   
0601ARA3Y       20230101000475100000005000 0300000030000338   
0601ARA3Y       20230101000480100000005000 0300000030000348   
0601ARA3Y       20230101000485100000005000 0300000030000357   
0601ARA3Y       20230101000490100000005000 0300000030000366   
0601ARA3Y       20230101000495100000005000 0300000030000375   
0601ARA3Y       20230101000500100000005000 0300000030000384   
0601ARA3Y       20230101000505100000005000 0300000030000396   
0601ARA3Y       20230101000510100000005000 0300000030000407   
0601ARA3Y       20230101000515100000005000 0300000030000417   
0601ARA3Y       20230101000520100000005000 0300000030000428   
0601ARA3Y       20230101000525100000005000 0300000030000439   
0601ARA3Y       20230101000530100000005000 0300000030000449   
0601ARA3Y       20230101000535100000005000 0300000030000459   
0601ARA3Y       20230101000540100000005000 0300000030000468   
0601ARA3Y       20230101000545100000005000 0300000030000478   
0601ARA3Y       20230101000550100000005000 0300000030000488   
0601ARA3Y       20230101000555100000005000 0300000030000497   
0601ARA3Y       20230101000560100000005000 0300000030000506   
0601ARA3Y       20230101000565100000005000 0300000030000515   
0601ARA3Y       20230101000570100000005000 0300000030000524   
0601ARA3Y       20230101000575100000005000 0300000030000535   
0601ARA3Y       20230101000580100000005000 0300000030000543   
0601ARA3Y       20230101000585100000005000 0300000030000552   
0601ARA3Y       20230101000590100000005000 0300000030000560   
0601ARA3Y       20230101000595100000005000 0300000030000568   
0601ARA3Y       20230101000600100000005000 0300000030000578   
0601ARA3Y       20230101000605100000005000 0300000030000586   
0601ARA3Y       20230101000610100000005000 0300000030000594   
0601ARA3Y       20230101000615100000005000 0300000030000602   
0601ARA3Y       20230101000620100000005000 0300000030000609   
0601ARA3Y       20230101000625100000005000 0300000030000619   
0601ARA3Y       20230101000630100000005000 0300000030000626   
0601ARA3Y       20230101000635100000005000 0300000030000633   
0601ARA3Y       20230101000640100000005000 0300000030000641   
0601ARA3Y       20230101000645100000005000 0300000030000649   
0601ARA3Y       20230101000650100000005000 0300000030000659   
0601ARA3Y       20230101000655100000005000 0300000030000667   
0601ARA3Y       20230101000660100000005000 0300000030000674   
0601ARA3Y       20230101000665100000005000 0300000030000681   
0601ARA3Y       20230101000670100000005000 0300000030000689   
0601ARA3Y       20230101000675100000005000 0300000030000698   
0601ARA3Y       20230101000680100000005000 0300000030000705   
0601ARA3Y       20230101000685100000005000 0300000030000712   
0601ARA3Y       20230101000690100000005000 0300000030000719   
0601ARA3Y       20230101000695100000005000 0300000030000726   
0601ARA3Y       20230101000700100000005000 0300000030000736   
0601ARA3Y       20230101000705100000005000 0300000030000744   
0601ARA3Y       20230101000710100000005000 0300000030000751   
0601ARA3Y       20230101000715100000005000 0300000030000758   
0601ARA3Y       20230101000720100000005000 0300000030000766   
0601ARA3Y       20230101000725100000005000 0300000030000775   
0601ARA3Y       20230101000730100000005000 0300000030000782   
