00VD               20221027                                                                                   
0601VDA1N       20230101000390100000005000 0100000000000180   
0601VDA1N       20230101000395100000005000 0100000000000200   
0601VDA1N       20230101000400100000005000 0100000000000215   
0601VDA1N       20230101000405100000005000 0100000000000231   
0601VDA1N       20230101000410100000005000 0100000000000246   
0601VDA1N       20230101000415100000005000 0100000000000261   
0601VDA1N       20230101000420100000005000 0100000000000279   
0601VDA1N       20230101000425100000005000 0100000000000294   
0601VDA1N       20230101000430100000005000 0100000000000312   
0601VDA1N       20230101000435100000005000 0100000000000327   
0601VDA1N       20230101000440100000005000 0100000000000345   
0601VDA1N       20230101000445100000005000 0100000000000364   
0601VDA1N       20230101000450100000005000 0100000000000378   
0601VDA1N       20230101000455100000005000 0100000000000396   
0601VDA1N       20230101000460100000005000 0100000000000412   
0601VDA1N       20230101000465100000005000 0100000000000431   
0601VDA1N       20230101000470100000005000 0100000000000453   
0601VDA1N       20230101000475100000005000 0100000000000469   
0601VDA1N       20230101000480100000005000 0100000000000487   
0601VDA1N       20230101000485100000005000 0100000000000502   
0601VDA1N       20230101000490100000005000 0100000000000518   
0601VDA1N       20230101000495100000005000 0100000000000538   
0601VDA1N       20230101000500100000005000 0100000000000552   
0601VDA1N       20230101000505100000005000 0100000000000568   
0601VDA1N       20230101000510100000005000 0100000000000581   
0601VDA1N       20230101000515100000005000 0100000000000597   
0601VDA1N       20230101000520100000005000 0100000000000610   
0601VDA1N       20230101000525100000005000 0100000000000628   
0601VDA1N       20230101000530100000005000 0100000000000642   
0601VDA1N       20230101000535100000005000 0100000000000655   
0601VDA1N       20230101000540100000005000 0100000000000672   
0601VDA1N       20230101000545100000005000 0100000000000686   
0601VDA1N       20230101000550100000005000 0100000000000706   
0601VDA1N       20230101000555100000005000 0100000000000723   
0601VDA1N       20230101000560100000005000 0100000000000737   
0601VDA1N       20230101000565100000005000 0100000000000754   
0601VDA1N       20230101000570100000005000 0100000000000768   
0601VDA1N       20230101000575100000005000 0100000000000784   
0601VDA1N       20230101000580100000005000 0100000000000797   
0601VDA1N       20230101000585100000005000 0100000000000813   
0601VDA1N       20230101000590100000005000 0100000000000826   
0601VDA1N       20230101000595100000005000 0100000000000841   
0601VDA1N       20230101000600100000005000 0100000000000853   
0601VDA1N       20230101000605100000005000 0100000000000868   
0601VDA1N       20230101000610100000005000 0100000000000880   
0601VDA1N       20230101000615100000005000 0100000000000895   
0601VDA1N       20230101000620100000005000 0100000000000906   
0601VDA1N       20230101000625100000005000 0100000000000920   
0601VDA1N       20230101000630100000005000 0100000000000931   
0601VDA1N       20230101000635100000005000 0100000000000945   
0601VDA1N       20230101000640100000005000 0100000000000956   
0601VDA1N       20230101000645100000005000 0100000000000968   
0601VDA1N       20230101000650100000005000 0100000000000979   
0601VDA1N       20230101000655100000005000 0100000000000992   
0601VDA1N       20230101000660100000005000 0100000000001002   
0601VDA1N       20230101000665100000005000 0100000000001014   
0601VDA1N       20230101000670100000005000 0100000000001024   
0601VDA1N       20230101000675100000005000 0100000000001036   
0601VDA1N       20230101000680100000005000 0100000000001045   
0601VDA1N       20230101000685100000005000 0100000000001057   
0601VDA1N       20230101000690100000005000 0100000000001067   
0601VDA1N       20230101000695100000005000 0100000000001076   
0601VDA1N       20230101000700100000005000 0100000000001081   
0601VDA1N       20230101000705100000005000 0100000000001087   
0601VDA1N       20230101000710100000005000 0100000000001095   
0601VDA1N       20230101000715100000005000 0100000000001100   
0601VDA1N       20230101000720100000005000 0100000000001105   
0601VDA1N       20230101000725100000005000 0100000000001112   
0601VDA1N       20230101000730100000005000 0100000000001117   
0601VDA1N       20230101000735100000005000 0100000000001122   
0601VDA1N       20230101000740100000005000 0100000000001129   
0601VDA1N       20230101000745100000005000 0100000000001134   
0601VDA1N       20230101000750100000005000 0100000000001139   
0601VDA1N       20230101000755100000005000 0100000000001145   
0601VDA1N       20230101000760100000005000 0100000000001150   
0601VDA1N       20230101000765100000005000 0100000000001155   
0601VDA1N       20230101000770100000005000 0100000000001161   
0601VDA1N       20230101000775100000005000 0100000000001165   
0601VDA1N       20230101000780100000005000 0100000000001173   
0601VDA1N       20230101000785100000005000 0100000000001177   
0601VDA1N       20230101000790100000005000 0100000000001183   
0601VDA1N       20230101000795100000005000 0100000000001187   
0601VDA1N       20230101000800100000005000 0100000000001192   
0601VDA1N       20230101000805100000005000 0100000000001197   
0601VDA1N       20230101000810100000005000 0100000000001202   
0601VDA1N       20230101000815100000005000 0100000000001206   
0601VDA1N       20230101000820100000005000 0100000000001211   
0601VDA1N       20230101000825100000005000 0100000000001216   
0601VDA1N       20230101000830100000005000 0100000000001219   
0601VDA1N       20230101000835100000005000 0100000000001224   
0601VDA1N       20230101000840100000005000 0100000000001228   
0601VDA1N       20230101000845100000005000 0100000000001232   
0601VDA1N       20230101000850100000005000 0100000000001237   
0601VDA1N       20230101000855100000005000 0100000000001241   
0601VDA1N       20230101000860100000005000 0100000000001245   
0601VDA1N       20230101000865100000005000 0100000000001249   
0601VDA1N       20230101000870100000005000 0100000000001255   
0601VDA1N       20230101000875100000005000 0100000000001260   
0601VDA1N       20230101000880100000005000 0100000000001265   
0601VDA1N       20230101000885100000005000 0100000000001270   
0601VDA1N       20230101000890100000005000 0100000000001275   
0601VDA1N       20230101000895100000005000 0100000000001281   
0601VDA1N       20230101000900100000005000 0100000000001285   
0601VDA1N       20230101000905100000005000 0100000000001290   
0601VDA1N       20230101000910100000005000 0100000000001297   
0601VDA1N       20230101000915100000005000 0100000000001301   
0601VDA1N       20230101000920100000005000 0100000000001306   
0601VDA1N       20230101000925100000005000 0100000000001311   
0601VDA1N       20230101000930100000005000 0100000000001316   
0601VDA1N       20230101000935100000005000 0100000000001320   
0601VDA1N       20230101000940100000005000 0100000000001325   
0601VDA1N       20230101000945100000005000 0100000000001331   
0601VDA1N       20230101000950100000005000 0100000000001337   
0601VDA1N       20230101000955100000005000 0100000000001344   
0601VDA1N       20230101000960100000005000 0100000000001349   
0601VDA1N       20230101000965100000005000 0100000000001354   
0601VDA1N       20230101000970100000005000 0100000000001360   
0601VDA1N       20230101000975100000005000 0100000000001365   
0601VDA1N       20230101000980100000005000 0100000000001371   
0601VDA1N       20230101000985100000005000 0100000000001377   
0601VDA1N       20230101000990100000005000 0100000000001382   
0601VDA1N       20230101000995100000005000 0100000000001387   
0601VDA1N       20230101001000100000005000 0100000000001393   
0601VDA1N       20230101001005100000005000 0100000000001398   
0601VDA1N       20230101001010100000005000 0100000000001403   
0601VDA1N       20230101001015100000005000 0100000000001408   
0601VDA1N       20230101001020100000005000 0100000000001413   
0601VDA1N       20230101001025100000005000 0100000000001417   
0601VDA1N       20230101001030100000005000 0100000000001423   
0601VDA1N       20230101001035100000005000 0100000000001428   
0601VDA1N       20230101001040100000005000 0100000000001433   
0601VDA1N       20230101001045100000005000 0100000000001438   
0601VDA1N       20230101001050100000005000 0100000000001442   
0601VDA1N       20230101001055100000005000 0100000000001447   
0601VDA1N       20230101001060100000005000 0100000000001452   
0601VDA1N       20230101001065100000005000 0100000000001456   
0601VDA1N       20230101001070100000005000 0100000000001461   
0601VDA1N       20230101001075100000005000 0100000000001466   
0601VDA1N       20230101001080100000005000 0100000000001470   
0601VDA1N       20230101001085100000005000 0100000000001474   
0601VDA1N       20230101001090100000005000 0100000000001479   
0601VDA1N       20230101001095100000005000 0100000000001486   
0601VDA1N       20230101001100100000005000 0100000000001489   
0601VDA1N       20230101001105100000005000 0100000000001494   
0601VDA1N       20230101001110100000005000 0100000000001499   
0601VDA1N       20230101001115100000005000 0100000000001502   
0601VDA1N       20230101001120100000005000 0100000000001507   
0601VDA1N       20230101001125100000005000 0100000000001511   
0601VDA1N       20230101001130100000005000 0100000000001515   
0601VDA1N       20230101001135100000005000 0100000000001521   
0601VDA1N       20230101001140100000005000 0100000000001525   
0601VDA1N       20230101001145100000005000 0100000000001530   
0601VDA1N       20230101001150100000005000 0100000000001533   
0601VDA1N       20230101001155100000005000 0100000000001537   
0601VDA1N       20230101001160100000005000 0100000000001542   
0601VDA1N       20230101001165100000005000 0100000000001547   
0601VDA1N       20230101001170100000005000 0100000000001550   
0601VDA1N       20230101001175100000005000 0100000000001555   
0601VDA1N       20230101001180100000005000 0100000000001558   
0601VDA1N       20230101001185100000005000 0100000000001566   
0601VDA1N       20230101001190100000005000 0100000000001570   
0601VDA1N       20230101001195100000005000 0100000000001575   
0601VDA1N       20230101001200100000005000 0100000000001582   
0601VDA1N       20230101001205100000005000 0100000000001587   
0601VDA1N       20230101001210100000005000 0100000000001593   
0601VDA1N       20230101001215100000005000 0100000000001598   
0601VDA1N       20230101001220100000005000 0100000000001604   
0601VDA1N       20230101001225100000005000 0100000000001608   
0601VDA1N       20230101001230100000005000 0100000000001613   
0601VDA1N       20230101001235100000005000 0100000000001620   
0601VDA1N       20230101001240100000005000 0100000000001626   
0601VDA1N       20230101001245100000005000 0100000000001630   
