00GE               20221025                                                                                   
0601GEA0N       20230101003875005000010000 0000000000003224   
0601GEA0N       20230101003885005000010000 0000000000003226   
0601GEA0N       20230101003895005000010000 0000000000003228   
0601GEA0N       20230101003905005000010000 0000000000003230   
0601GEA0N       20230101003915005000010000 0000000000003232   
0601GEA0N       20230101003925005000010000 0000000000003234   
0601GEA0N       20230101003935005000010000 0000000000003236   
0601GEA0N       20230101003945005000010000 0000000000003238   
0601GEA0N       20230101003955005000010000 0000000000003240   
0601GEA0N       20230101003965005000010000 0000000000003242   
0601GEA0N       20230101003975005000010000 0000000000003244   
0601GEA0N       20230101003985005000010000 0000000000003246   
0601GEA0N       20230101003995005000010000 0000000000003248   
0601GEA0N       20230101004005005000010000 0000000000003250   
0601GEA0N       20230101004015005000010000 0000000000003252   
0601GEA0N       20230101004025005000010000 0000000000003254   
0601GEA0N       20230101004035005000010000 0000000000003256   
0601GEA0N       20230101004045005000010000 0000000000003258   
0601GEA0N       20230101004055005000010000 0000000000003260   
0601GEA0N       20230101004065005000010000 0000000000003261   
0601GEA0N       20230101004075005000010000 0000000000003263   
0601GEA0N       20230101004085005000010000 0000000000003265   
0601GEA0N       20230101004095005000010000 0000000000003267   
0601GEA0N       20230101004105005000010000 0000000000003269   
0601GEA0N       20230101004115005000010000 0000000000003271   
0601GEA0N       20230101004125005000010000 0000000000003273   
0601GEA0N       20230101004135005000010000 0000000000003275   
0601GEA0N       20230101004145005000010000 0000000000003277   
0601GEA0N       20230101004155005000010000 0000000000003278   
0601GEA0N       20230101004165005000010000 0000000000003280   
0601GEA0N       20230101004175005000010000 0000000000003282   
0601GEA0N       20230101004185005000010000 0000000000003284   
0601GEA0N       20230101004195005000010000 0000000000003286   
0601GEA0N       20230101004205005000010000 0000000000003287   
0601GEA0N       20230101004215005000010000 0000000000003289   
0601GEA0N       20230101004225005000010000 0000000000003291   
0601GEA0N       20230101004235005000010000 0000000000003292   
0601GEA0N       20230101004245005000010000 0000000000003294   
0601GEA0N       20230101004255005000010000 0000000000003296   
0601GEA0N       20230101004265005000010000 0000000000003298   
0601GEA0N       20230101004275005000010000 0000000000003300   
0601GEA0N       20230101004285005000010000 0000000000003301   
0601GEA0N       20230101004295005000010000 0000000000003303   
0601GEA0N       20230101004305005000010000 0000000000003305   
0601GEA0N       20230101004315005000010000 0000000000003306   
0601GEA0N       20230101004325005000010000 0000000000003308   
0601GEA0N       20230101004335005000010000 0000000000003310   
0601GEA0N       20230101004345005000010000 0000000000003311   
0601GEA0N       20230101004355005000010000 0000000000003313   
0601GEA0N       20230101004365005000010000 0000000000003315   
0601GEA0N       20230101004375005000010000 0000000000003316   
0601GEA0N       20230101004385005000010000 0000000000003318   
0601GEA0N       20230101004395005000010000 0000000000003320   
0601GEA0N       20230101004405005000010000 0000000000003321   
0601GEA0N       20230101004415005000010000 0000000000003323   
0601GEA0N       20230101004425005000010000 0000000000003324   
0601GEA0N       20230101004435005000010000 0000000000003326   
0601GEA0N       20230101004445005000010000 0000000000003328   
0601GEA0N       20230101004455005000010000 0000000000003329   
0601GEA0N       20230101004465005000010000 0000000000003331   
0601GEA0N       20230101004475005000010000 0000000000003332   
0601GEA0N       20230101004485005000010000 0000000000003334   
0601GEA0N       20230101004495005000010000 0000000000003335   
0601GEA0N       20230101004505005000010000 0000000000003337   
0601GEA0N       20230101004515005000010000 0000000000003338   
0601GEA0N       20230101004525005000010000 0000000000003340   
0601GEA0N       20230101004535005000010000 0000000000003342   
0601GEA0N       20230101004545005000010000 0000000000003343   
0601GEA0N       20230101004555005000010000 0000000000003345   
0601GEA0N       20230101004565005000010000 0000000000003346   
0601GEA0N       20230101004575005000010000 0000000000003348   
0601GEA0N       20230101004585005000010000 0000000000003349   
0601GEA0N       20230101004595005000010000 0000000000003351   
0601GEA0N       20230101004605005000010000 0000000000003352   
0601GEA0N       20230101004615005000010000 0000000000003354   
0601GEA0N       20230101004625005000010000 0000000000003355   
0601GEA0N       20230101004635005000010000 0000000000003357   
0601GEA0N       20230101004645005000010000 0000000000003358   
0601GEA0N       20230101004655005000010000 0000000000003359   
0601GEA0N       20230101004665005000010000 0000000000003361   
0601GEA0N       20230101004675005000010000 0000000000003362   
0601GEA0N       20230101004685005000010000 0000000000003364   
0601GEA0N       20230101004695005000010000 0000000000003365   
0601GEA0N       20230101004705005000010000 0000000000003366   
0601GEA0N       20230101004715005000010000 0000000000003368   
0601GEA0N       20230101004725005000010000 0000000000003369   
0601GEA0N       20230101004735005000010000 0000000000003371   
0601GEA0N       20230101004745005000010000 0000000000003372   
0601GEA0N       20230101004755005000010000 0000000000003374   
0601GEA0N       20230101004765005000010000 0000000000003375   
0601GEA0N       20230101004775005000010000 0000000000003376   
0601GEA0N       20230101004785005000010000 0000000000003378   
0601GEA0N       20230101004795005000010000 0000000000003379   
0601GEA0N       20230101004805005000010000 0000000000003380   
0601GEA0N       20230101004815005000010000 0000000000003382   
0601GEA0N       20230101004825005000010000 0000000000003383   
0601GEA0N       20230101004835005000020000 0000000000003385   
0601GEA0N       20230101004855005000020000 0000000000003388   
0601GEA0N       20230101004875005000020000 0000000000003391   
0601GEA0N       20230101004895005000020000 0000000000003393   
0601GEA0N       20230101004915005000020000 0000000000003396   
0601GEA0N       20230101004935005000020000 0000000000003398   
0601GEA0N       20230101004955005000020000 0000000000003401   
0601GEA0N       20230101004975005000020000 0000000000003403   
0601GEA0N       20230101004995005000020000 0000000000003406   
0601GEA0N       20230101005015005000020000 0000000000003408   
0601GEA0N       20230101005035005000020000 0000000000003411   
0601GEA0N       20230101005055005000020000 0000000000003413   
0601GEA0N       20230101005075005000020000 0000000000003416   
0601GEA0N       20230101005095005000020000 0000000000003418   
0601GEA0N       20230101005115005000020000 0000000000003421   
0601GEA0N       20230101005135005000020000 0000000000003423   
0601GEA0N       20230101005155005000020000 0000000000003425   
0601GEA0N       20230101005175005000020000 0000000000003428   
0601GEA0N       20230101005195005000020000 0000000000003430   
0601GEA0N       20230101005215005000020000 0000000000003432   
0601GEA0N       20230101005235005000020000 0000000000003435   
0601GEA0N       20230101005255005000020000 0000000000003437   
0601GEA0N       20230101005275005000020000 0000000000003439   
0601GEA0N       20230101005295005000020000 0000000000003441   
0601GEA0N       20230101005315005000020000 0000000000003444   
0601GEA0N       20230101005335005000020000 0000000000003446   
0601GEA0N       20230101005355005000020000 0000000000003448   
0601GEA0N       20230101005375005000020000 0000000000003450   
0601GEA0N       20230101005395005000020000 0000000000003452   
0601GEA0N       20230101005415005000020000 0000000000003454   
0601GEA0N       20230101005435005000020000 0000000000003457   
0601GEA0N       20230101005455005000020000 0000000000003459   
0601GEA0N       20230101005475005000020000 0000000000003461   
0601GEA0N       20230101005495005000020000 0000000000003463   
0601GEA0N       20230101005515005000020000 0000000000003465   
0601GEA0N       20230101005535005000020000 0000000000003467   
0601GEA0N       20230101005555005000020000 0000000000003469   
0601GEA0N       20230101005575005000020000 0000000000003471   
0601GEA0N       20230101005595005000020000 0000000000003473   
0601GEA0N       20230101005615005000020000 0000000000003475   
0601GEA0N       20230101005635005000020000 0000000000003477   
0601GEA0N       20230101005655005000020000 0000000000003479   
0601GEA0N       20230101005675005000020000 0000000000003481   
0601GEA0N       20230101005695005000020000 0000000000003483   
0601GEA0N       20230101005715005000020000 0000000000003485   
0601GEA0N       20230101005735005000020000 0000000000003487   
0601GEA0N       20230101005755005000020000 0000000000003489   
0601GEA0N       20230101005775005000020000 0000000000003491   
0601GEA0N       20230101005795005000020000 0000000000003492   
0601GEA0N       20230101005815005000020000 0000000000003494   
0601GEA0N       20230101005835005000020000 0000000000003496   
0601GEA0N       20230101005855005000020000 0000000000003498   
0601GEA0N       20230101005875005000020000 0000000000003500   
0601GEA0N       20230101005895005000020000 0000000000003502   
0601GEA0N       20230101005915005000020000 0000000000003503   
0601GEA0N       20230101005935005000020000 0000000000003505   
0601GEA0N       20230101005955005000020000 0000000000003507   
0601GEA0N       20230101005975005000020000 0000000000003509   
0601GEA0N       20230101005995005000020000 0000000000003510   
0601GEA0N       20230101006015005000020000 0000000000003512   
0601GEA0N       20230101006035005000020000 0000000000003514   
0601GEA0N       20230101006055005000020000 0000000000003516   
0601GEA0N       20230101006075005000020000 0000000000003518   
0601GEA0N       20230101006095005000020000 0000000000003520   
0601GEA0N       20230101006115005000020000 0000000000003522   
0601GEA0N       20230101006135005000020000 0000000000003524   
0601GEA0N       20230101006155005000020000 0000000000003526   
0601GEA0N       20230101006175005000020000 0000000000003528   
0601GEA0N       20230101006195005000020000 0000000000003530   
