00GL               20231116                                                                                   
0601GLA0N       20240101002790100000005000 0000000104002297   
0601GLA0N       20240101002795100000005000 0000000104002298   
0601GLA0N       20240101002800100000005000 0000000104002299   
0601GLA0N       20240101002805100000005000 0000000104002301   
0601GLA0N       20240101002810100000005000 0000000104002303   
0601GLA0N       20240101002815100000005000 0000000104002304   
0601GLA0N       20240101002820100000005000 0000000104002306   
0601GLA0N       20240101002825100000005000 0000000104002307   
0601GLA0N       20240101002830100000005000 0000000104002309   
0601GLA0N       20240101002835100000005000 0000000104002311   
0601GLA0N       20240101002840100000005000 0000000104002312   
0601GLA0N       20240101002845100000005000 0000000104002313   
0601GLA0N       20240101002850100000005000 0000000104002316   
0601GLA0N       20240101002855100000005000 0000000104002317   
0601GLA0N       20240101002860100000005000 0000000104002318   
0601GLA0N       20240101002865100000005000 0000000104002320   
0601GLA0N       20240101002870100000005000 0000000104002321   
0601GLA0N       20240101002875100000005000 0000000104002323   
0601GLA0N       20240101002880100000005000 0000000104002325   
0601GLA0N       20240101002885100000005000 0000000104002326   
0601GLA0N       20240101002890100000005000 0000000104002327   
0601GLA0N       20240101002895100000005000 0000000104002328   
0601GLA0N       20240101002900100000005000 0000000104002330   
0601GLA0N       20240101002905100000005000 0000000104002332   
0601GLA0N       20240101002910100000005000 0000000104002333   
0601GLA0N       20240101002915100000005000 0000000104002335   
0601GLA0N       20240101002920100000005000 0000000104002336   
0601GLA0N       20240101002925100000005000 0000000104002337   
0601GLA0N       20240101002930100000005000 0000000104002339   
0601GLA0N       20240101002935100000005000 0000000104002340   
0601GLA0N       20240101002940100000005000 0000000104002342   
0601GLA0N       20240101002945100000005000 0000000104002344   
0601GLA0N       20240101002950100000005000 0000000104002345   
0601GLA0N       20240101002955100000005000 0000000104002346   
0601GLA0N       20240101002960100000005000 0000000104002348   
0601GLA0N       20240101002965100000005000 0000000104002349   
0601GLA0N       20240101002970100000005000 0000000104002350   
0601GLA0N       20240101002975100000005000 0000000104002352   
0601GLA0N       20240101002980100000005000 0000000104002353   
0601GLA0N       20240101002985100000005000 0000000104002354   
0601GLA0N       20240101002990100000005000 0000000104002357   
0601GLA0N       20240101002995100000005000 0000000104002358   
0601GLA0N       20240101003000100000500000 0000000104002423   
0601GLA0N       20240101003500100000500000 0000000104002525   
0601GLA0N       20240101004000100000500000 0000000104002619   
0601GLA0N       20240101004500100000500000 0000000104002672   
0601GLA0N       20240101005000100000500000 0000000104002702   
0601GLA0N       20240101005500100000500000 0000000104002726   
0601GLA0N       20240101006000100000500000 0000000104002746   
0601GLA0N       20240101006500100000500000 0000000104002764   
0601GLA0N       20240101007000100000500000 0000000104002778   
0601GLA0N       20240101007500100000500000 0000000104002786   
0601GLA0N       20240101008000100000500000 0000000104002789   
0601GLA0N       20240101008500100000500000 0000000104002791   
0601GLA0N       20240101009000100000500000 0000000104002793   
0601GLA0N       20240101009500100000500000 0000000104002795   
0601GLA1N       20240101000000100000120000 0100000104000000   
0601GLA1N       20240101000120100000005000 0100000104000000   
0601GLA1N       20240101000125100000005000 0100000104000000   
0601GLA1N       20240101000130100000005000 0100000104000000   
0601GLA1N       20240101000135100000005000 0100000104000000   
0601GLA1N       20240101000140100000005000 0100000104000000   
0601GLA1N       20240101000145100000005000 0100000104000000   
0601GLA1N       20240101000150100000005000 0100000104000000   
0601GLA1N       20240101000155100000005000 0100000104000000   
0601GLA1N       20240101000160100000005000 0100000104000000   
0601GLA1N       20240101000165100000005000 0100000104000000   
0601GLA1N       20240101000170100000005000 0100000104000000   
0601GLA1N       20240101000175100000005000 0100000104000000   
0601GLA1N       20240101000180100000005000 0100000104000000   
0601GLA1N       20240101000185100000005000 0100000104000000   
0601GLA1N       20240101000190100000005000 0100000104000000   
0601GLA1N       20240101000195100000005000 0100000104000000   
0601GLA1N       20240101000200100000005000 0100000104000000   
0601GLA1N       20240101000205100000005000 0100000104000000   
0601GLA1N       20240101000210100000005000 0100000104000000   
0601GLA1N       20240101000215100000005000 0100000104000000   
0601GLA1N       20240101000220100000005000 0100000104000000   
0601GLA1N       20240101000225100000005000 0100000104000000   
0601GLA1N       20240101000230100000005000 0100000104000000   
0601GLA1N       20240101000235100000005000 0100000104000000   
0601GLA1N       20240101000240100000005000 0100000104000045   
0601GLA1N       20240101000245100000005000 0100000104000061   
0601GLA1N       20240101000250100000005000 0100000104000075   
0601GLA1N       20240101000255100000005000 0100000104000089   
0601GLA1N       20240101000260100000005000 0100000104000103   
0601GLA1N       20240101000265100000005000 0100000104000116   
0601GLA1N       20240101000270100000005000 0100000104000128   
0601GLA1N       20240101000275100000005000 0100000104000141   
0601GLA1N       20240101000280100000005000 0100000104000152   
0601GLA1N       20240101000285100000005000 0100000104000163   
0601GLA1N       20240101000290100000005000 0100000104000174   
0601GLA1N       20240101000295100000005000 0100000104000185   
0601GLA1N       20240101000300100000005000 0100000104000195   
0601GLA1N       20240101000305100000005000 0100000104000205   
0601GLA1N       20240101000310100000005000 0100000104000214   
0601GLA1N       20240101000315100000005000 0100000104000230   
0601GLA1N       20240101000320100000005000 0100000104000242   
0601GLA1N       20240101000325100000005000 0100000104000250   
0601GLA1N       20240101000330100000005000 0100000104000259   
0601GLA1N       20240101000335100000005000 0100000104000270   
0601GLA1N       20240101000340100000005000 0100000104000277   
0601GLA1N       20240101000345100000005000 0100000104000291   
0601GLA1N       20240101000350100000005000 0100000104000301   
0601GLA1N       20240101000355100000005000 0100000104000313   
0601GLA1N       20240101000360100000005000 0100000104000326   
0601GLA1N       20240101000365100000005000 0100000104000337   
0601GLA1N       20240101000370100000005000 0100000104000349   
0601GLA1N       20240101000375100000005000 0100000104000358   
0601GLA1N       20240101000380100000005000 0100000104000369   
0601GLA1N       20240101000385100000005000 0100000104000379   
0601GLA1N       20240101000390100000005000 0100000104000390   
0601GLA1N       20240101000395100000005000 0100000104000400   
0601GLA1N       20240101000400100000005000 0100000104000410   
0601GLA1N       20240101000405100000005000 0100000104000417   
0601GLA1N       20240101000410100000005000 0100000104000427   
0601GLA1N       20240101000415100000005000 0100000104000436   
0601GLA1N       20240101000420100000005000 0100000104000445   
0601GLA1N       20240101000425100000005000 0100000104000454   
0601GLA1N       20240101000430100000005000 0100000104000460   
0601GLA1N       20240101000435100000005000 0100000104000469   
0601GLA1N       20240101000440100000005000 0100000104000477   
0601GLA1N       20240101000445100000005000 0100000104000487   
0601GLA1N       20240101000450100000005000 0100000104000497   
0601GLA1N       20240101000455100000005000 0100000104000507   
0601GLA1N       20240101000460100000005000 0100000104000515   
0601GLA1N       20240101000465100000005000 0100000104000524   
0601GLA1N       20240101000470100000005000 0100000104000538   
0601GLA1N       20240101000475100000005000 0100000104000545   
0601GLA1N       20240101000480100000005000 0100000104000553   
0601GLA1N       20240101000485100000005000 0100000104000562   
0601GLA1N       20240101000490100000005000 0100000104000571   
0601GLA1N       20240101000495100000005000 0100000104000579   
0601GLA1N       20240101000500100000005000 0100000104000587   
0601GLA1N       20240101000505100000005000 0100000104000595   
0601GLA1N       20240101000510100000005000 0100000104000601   
0601GLA1N       20240101000515100000005000 0100000104000609   
0601GLA1N       20240101000520100000005000 0100000104000616   
0601GLA1N       20240101000525100000005000 0100000104000626   
0601GLA1N       20240101000530100000005000 0100000104000633   
0601GLA1N       20240101000535100000005000 0100000104000640   
0601GLA1N       20240101000540100000005000 0100000104000647   
0601GLA1N       20240101000545100000005000 0100000104000654   
0601GLA1N       20240101000550100000005000 0100000104000662   
0601GLA1N       20240101000555100000005000 0100000104000669   
0601GLA1N       20240101000560100000005000 0100000104000676   
0601GLA1N       20240101000565100000005000 0100000104000684   
0601GLA1N       20240101000570100000005000 0100000104000692   
0601GLA1N       20240101000575100000005000 0100000104000698   
0601GLA1N       20240101000580100000005000 0100000104000706   
0601GLA1N       20240101000585100000005000 0100000104000711   
0601GLA1N       20240101000590100000005000 0100000104000719   
0601GLA1N       20240101000595100000005000 0100000104000726   
0601GLA1N       20240101000600100000005000 0100000104000732   
0601GLA1N       20240101000605100000005000 0100000104000739   
0601GLA1N       20240101000610100000005000 0100000104000744   
0601GLA1N       20240101000615100000005000 0100000104000751   
0601GLA1N       20240101000620100000005000 0100000104000758   
0601GLA1N       20240101000625100000005000 0100000104000763   
0601GLA1N       20240101000630100000005000 0100000104000770   
0601GLA1N       20240101000635100000005000 0100000104000775   
0601GLA1N       20240101000640100000005000 0100000104000781   
0601GLA1N       20240101000645100000005000 0100000104000788   
0601GLA1N       20240101000650100000005000 0100000104000794   
0601GLA1N       20240101000655100000005000 0100000104000802   
0601GLA1N       20240101000660100000005000 0100000104000808   
0601GLA1N       20240101000665100000005000 0100000104000815   
