00GE               20231025                                                                                   
0601GEA2N       20240101014395000000040000 0200000000003845   
0601GEA2N       20240101014435000000040000 0200000000003846   
0601GEA2N       20240101014475000000040000 0200000000003848   
0601GEA2N       20240101014515000000040000 0200000000003849   
0601GEA2N       20240101014555000000040000 0200000000003850   
0601GEA2N       20240101014595000000040000 0200000000003851   
0601GEA2N       20240101014635000000040000 0200000000003852   
0601GEA2N       20240101014675000000040000 0200000000003853   
0601GEA2N       20240101014715000000040000 0200000000003854   
0601GEA2N       20240101014755000000040000 0200000000003855   
0601GEA2N       20240101014795000000040000 0200000000003856   
0601GEA2N       20240101014835000000040000 0200000000003857   
0601GEA2N       20240101014875000000040000 0200000000003858   
0601GEA2N       20240101014915000000040000 0200000000003859   
0601GEA2N       20240101014955000000040000 0200000000003860   
0601GEA2N       20240101014995000000040000 0200000000003861   
0601GEA2N       20240101015035000000040000 0200000000003862   
0601GEA2N       20240101015075000000040000 0200000000003863   
0601GEA2N       20240101015115000000040000 0200000000003864   
0601GEA2N       20240101015155000000040000 0200000000003865   
0601GEA2N       20240101015195000000040000 0200000000003866   
0601GEA2N       20240101015235000000040000 0200000000003866   
0601GEA2N       20240101015275000000040000 0200000000003867   
0601GEA2N       20240101015315000000040000 0200000000003868   
0601GEA2N       20240101015355000000040000 0200000000003869   
0601GEA2N       20240101015395000000040000 0200000000003870   
0601GEA2N       20240101015435000000040000 0200000000003871   
0601GEA2N       20240101015475000000040000 0200000000003872   
0601GEA2N       20240101015515000000040000 0200000000003873   
0601GEA2N       20240101015555000000040000 0200000000003874   
0601GEA2N       20240101015595000000040000 0200000000003875   
0601GEA2N       20240101015635000000040000 0200000000003876   
0601GEA2N       20240101015675000000040000 0200000000003877   
0601GEA2N       20240101015715000000040000 0200000000003878   
0601GEA2N       20240101015755000000040000 0200000000003878   
0601GEA2N       20240101015795000000040000 0200000000003879   
0601GEA2N       20240101015835000000040000 0200000000003880   
0601GEA2N       20240101015875000000040000 0200000000003881   
0601GEA2N       20240101015915000000040000 0200000000003882   
0601GEA2N       20240101015955000000040000 0200000000003883   
0601GEA2N       20240101015995000000040000 0200000000003884   
0601GEA2N       20240101016035000000040000 0200000000003885   
0601GEA2N       20240101016075000000040000 0200000000003885   
0601GEA2N       20240101016115000000040000 0200000000003886   
0601GEA2N       20240101016155000000040000 0200000000003887   
0601GEA2N       20240101016195000000040000 0200000000003888   
0601GEA2N       20240101016235000000040000 0200000000003889   
0601GEA2N       20240101016275000000040000 0200000000003890   
0601GEA2N       20240101016315000000040000 0200000000003890   
0601GEA2N       20240101016355000000040000 0200000000003891   
0601GEA2N       20240101016395000000040000 0200000000003892   
0601GEA2N       20240101016435000000040000 0200000000003893   
0601GEA2N       20240101016475000000040000 0200000000003894   
0601GEA2N       20240101016515000000040000 0200000000003894   
0601GEA2N       20240101016555000000040000 0200000000003895   
0601GEA2N       20240101016595000000040000 0200000000003896   
0601GEA2N       20240101016635000000040000 0200000000003897   
0601GEA2N       20240101016675000000080000 0200000000003898   
0601GEA2N       20240101016755000000080000 0200000000003900   
0601GEA2N       20240101016835000000080000 0200000000003901   
0601GEA2N       20240101016915000000080000 0200000000003903   
0601GEA2N       20240101016995000000080000 0200000000003904   
0601GEA2N       20240101017075000000080000 0200000000003906   
0601GEA2N       20240101017155000000080000 0200000000003907   
0601GEA2N       20240101017235000000080000 0200000000003909   
0601GEA2N       20240101017315000000080000 0200000000003910   
0601GEA2N       20240101017395000000080000 0200000000003912   
0601GEA2N       20240101017475000000080000 0200000000003913   
0601GEA2N       20240101017555000000080000 0200000000003915   
0601GEA2N       20240101017635000000080000 0200000000003916   
0601GEA2N       20240101017715000000080000 0200000000003917   
0601GEA2N       20240101017795000000080000 0200000000003919   
0601GEA2N       20240101017875000000080000 0200000000003920   
0601GEA2N       20240101017955000000080000 0200000000003922   
0601GEA2N       20240101018035000000080000 0200000000003923   
0601GEA2N       20240101018115000000080000 0200000000003924   
0601GEA2N       20240101018195000000080000 0200000000003926   
0601GEA2N       20240101018275000000080000 0200000000003927   
0601GEA2N       20240101018355000000080000 0200000000003928   
0601GEA2N       20240101018435000000080000 0200000000003930   
0601GEA2N       20240101018515000000080000 0200000000003931   
0601GEA2N       20240101018595000000080000 0200000000003932   
0601GEA2N       20240101018675000000080000 0200000000003933   
0601GEA2N       20240101018755000000080000 0200000000003935   
0601GEA2N       20240101018835000000080000 0200000000003936   
0601GEA2N       20240101018915000000080000 0200000000003937   
0601GEA2N       20240101018995000000080000 0200000000003938   
0601GEA2N       20240101019075000000080000 0200000000003940   
0601GEA2N       20240101019155000000080000 0200000000003941   
0601GEA2N       20240101019235000000080000 0200000000003942   
0601GEA2N       20240101019315000000080000 0200000000003943   
0601GEA2N       20240101019395000000080000 0200000000003944   
0601GEA2N       20240101019475000000080000 0200000000003945   
0601GEA2N       20240101019555000000080000 0200000000003947   
0601GEA2N       20240101019635000000080000 0200000000003948   
0601GEA2N       20240101019715000000080000 0200000000003949   
0601GEA2N       20240101019795000000080000 0200000000003950   
0601GEA2N       20240101019875000000080000 0200000000003951   
0601GEA2N       20240101019955000000080000 0200000000003952   
0601GEA2N       20240101020035000000080000 0200000000003953   
0601GEA2N       20240101020115000000080000 0200000000003954   
0601GEA2N       20240101020195000000080000 0200000000003956   
0601GEA2N       20240101020275000000080000 0200000000003957   
0601GEA2N       20240101020355000000080000 0200000000003958   
0601GEA2N       20240101020435000000080000 0200000000003959   
0601GEA2N       20240101020515000000080000 0200000000003960   
0601GEA2N       20240101020595000000080000 0200000000003961   
0601GEA2N       20240101020675000000080000 0200000000003962   
0601GEA2N       20240101020755000000080000 0200000000003963   
0601GEA2N       20240101020835000000080000 0200000000003964   
0601GEA2N       20240101020915000000080000 0200000000003965   
0601GEA2N       20240101020995000000080000 0200000000003966   
0601GEA2N       20240101021075000000080000 0200000000003967   
0601GEA2N       20240101021155000000080000 0200000000003968   
0601GEA2N       20240101021235000000080000 0200000000003969   
0601GEA2N       20240101021315000000080000 0200000000003970   
0601GEA2N       20240101021395000000080000 0200000000003971   
0601GEA2N       20240101021475000000080000 0200000000003972   
0601GEA2N       20240101021555000000080000 0200000000003973   
0601GEA2N       20240101021635000000080000 0200000000003974   
0601GEA2N       20240101021715000000080000 0200000000003975   
0601GEA2N       20240101021795000000080000 0200000000003976   
0601GEA2N       20240101021875000000080000 0200000000003976   
0601GEA2N       20240101021955000000080000 0200000000003977   
0601GEA2N       20240101022035000000080000 0200000000003978   
0601GEA2N       20240101022115000000080000 0200000000003979   
0601GEA2N       20240101022195000000080000 0200000000003980   
0601GEA2N       20240101022275000000080000 0200000000003981   
0601GEA2N       20240101022355000000080000 0200000000003982   
0601GEA2N       20240101022435000000080000 0200000000003983   
0601GEA2N       20240101022515000000080000 0200000000003984   
0601GEA2N       20240101022595000000080000 0200000000003984   
0601GEA2N       20240101022675000000080000 0200000000003985   
0601GEA2N       20240101022755000000080000 0200000000003986   
0601GEA2N       20240101022835000000080000 0200000000003987   
0601GEA2N       20240101022915000000080000 0200000000003988   
0601GEA2N       20240101022995000000080000 0200000000003989   
0601GEA2N       20240101023075000000080000 0200000000003990   
0601GEA2N       20240101023155000000080000 0200000000003990   
0601GEA2N       20240101023235000000080000 0200000000003991   
0601GEA2N       20240101023315000000080000 0200000000003992   
0601GEA2N       20240101023395000000080000 0200000000003993   
0601GEA2N       20240101023475000000080000 0200000000003994   
0601GEA2N       20240101023555000000080000 0200000000003994   
0601GEA2N       20240101023635000000080000 0200000000003995   
0601GEA2N       20240101023715000000080000 0200000000003996   
0601GEA2N       20240101023795000000080000 0200000000003997   
0601GEA2N       20240101023875000000080000 0200000000003997   
0601GEA2N       20240101023955000000080000 0200000000003998   
0601GEA2N       20240101024035000000080000 0200000000003999   
0601GEA2N       20240101024115000000080000 0200000000004000   
0601GEA2N       20240101024195000000080000 0200000000004001   
0601GEA2N       20240101024275000000080000 0200000000004001   
0601GEA2N       20240101024355000000080000 0200000000004002   
0601GEA2N       20240101024435000000080000 0200000000004003   
0601GEA2N       20240101024515000000080000 0200000000004003   
0601GEA2N       20240101024595000000080000 0200000000004004   
0601GEA2N       20240101024675000000080000 0200000000004005   
0601GEA2N       20240101024755000000080000 0200000000004006   
0601GEA2N       20240101024835000000080000 0200000000004006   
0601GEA2N       20240101024915000000080000 0200000000004007   
0601GEA2N       20240101024995000000080000 0200000000004008   
0601GEA2N       20240101025075000000160000 0200000000004009   
0601GEA2N       20240101025235000000160000 0200000000004010   
0601GEA2N       20240101025395000000160000 0200000000004012   
0601GEA2N       20240101025555000000160000 0200000000004013   
0601GEA2N       20240101025715000000160000 0200000000004014   
