00VD               20231221                                                                                   
0601VDA1N       20240101000425100000005000 0100000000000268   
0601VDA1N       20240101000430100000005000 0100000000000281   
0601VDA1N       20240101000435100000005000 0100000000000299   
0601VDA1N       20240101000440100000005000 0100000000000314   
0601VDA1N       20240101000445100000005000 0100000000000334   
0601VDA1N       20240101000450100000005000 0100000000000349   
0601VDA1N       20240101000455100000005000 0100000000000363   
0601VDA1N       20240101000460100000005000 0100000000000379   
0601VDA1N       20240101000465100000005000 0100000000000395   
0601VDA1N       20240101000470100000005000 0100000000000417   
0601VDA1N       20240101000475100000005000 0100000000000435   
0601VDA1N       20240101000480100000005000 0100000000000450   
0601VDA1N       20240101000485100000005000 0100000000000466   
0601VDA1N       20240101000490100000005000 0100000000000482   
0601VDA1N       20240101000495100000005000 0100000000000500   
0601VDA1N       20240101000500100000005000 0100000000000517   
0601VDA1N       20240101000505100000005000 0100000000000530   
0601VDA1N       20240101000510100000005000 0100000000000546   
0601VDA1N       20240101000515100000005000 0100000000000559   
0601VDA1N       20240101000520100000005000 0100000000000574   
0601VDA1N       20240101000525100000005000 0100000000000591   
0601VDA1N       20240101000530100000005000 0100000000000604   
0601VDA1N       20240101000535100000005000 0100000000000618   
0601VDA1N       20240101000540100000005000 0100000000000630   
0601VDA1N       20240101000545100000005000 0100000000000645   
0601VDA1N       20240101000550100000005000 0100000000000664   
0601VDA1N       20240101000555100000005000 0100000000000678   
0601VDA1N       20240101000560100000005000 0100000000000694   
0601VDA1N       20240101000565100000005000 0100000000000708   
0601VDA1N       20240101000570100000005000 0100000000000724   
0601VDA1N       20240101000575100000005000 0100000000000738   
0601VDA1N       20240101000580100000005000 0100000000000754   
0601VDA1N       20240101000585100000005000 0100000000000768   
0601VDA1N       20240101000590100000005000 0100000000000782   
0601VDA1N       20240101000595100000005000 0100000000000795   
0601VDA1N       20240101000600100000005000 0100000000000810   
0601VDA1N       20240101000605100000005000 0100000000000822   
0601VDA1N       20240101000610100000005000 0100000000000836   
0601VDA1N       20240101000615100000005000 0100000000000848   
0601VDA1N       20240101000620100000005000 0100000000000862   
0601VDA1N       20240101000625100000005000 0100000000000874   
0601VDA1N       20240101000630100000005000 0100000000000887   
0601VDA1N       20240101000635100000005000 0100000000000899   
0601VDA1N       20240101000640100000005000 0100000000000911   
0601VDA1N       20240101000645100000005000 0100000000000922   
0601VDA1N       20240101000650100000005000 0100000000000934   
0601VDA1N       20240101000655100000005000 0100000000000944   
0601VDA1N       20240101000660100000005000 0100000000000957   
0601VDA1N       20240101000665100000005000 0100000000000967   
0601VDA1N       20240101000670100000005000 0100000000000979   
0601VDA1N       20240101000675100000005000 0100000000000989   
0601VDA1N       20240101000680100000005000 0100000000001000   
0601VDA1N       20240101000685100000005000 0100000000001010   
0601VDA1N       20240101000690100000005000 0100000000001022   
0601VDA1N       20240101000695100000005000 0100000000001031   
0601VDA1N       20240101000700100000005000 0100000000001042   
0601VDA1N       20240101000705100000005000 0100000000001051   
0601VDA1N       20240101000710100000005000 0100000000001058   
0601VDA1N       20240101000715100000005000 0100000000001063   
0601VDA1N       20240101000720100000005000 0100000000001070   
0601VDA1N       20240101000725100000005000 0100000000001076   
0601VDA1N       20240101000730100000005000 0100000000001081   
0601VDA1N       20240101000735100000005000 0100000000001087   
0601VDA1N       20240101000740100000005000 0100000000001092   
0601VDA1N       20240101000745100000005000 0100000000001097   
0601VDA1N       20240101000750100000005000 0100000000001103   
0601VDA1N       20240101000755100000005000 0100000000001108   
0601VDA1N       20240101000760100000005000 0100000000001114   
0601VDA1N       20240101000765100000005000 0100000000001119   
0601VDA1N       20240101000770100000005000 0100000000001124   
0601VDA1N       20240101000775100000005000 0100000000001129   
0601VDA1N       20240101000780100000005000 0100000000001136   
0601VDA1N       20240101000785100000005000 0100000000001142   
0601VDA1N       20240101000790100000005000 0100000000001146   
0601VDA1N       20240101000795100000005000 0100000000001151   
0601VDA1N       20240101000800100000005000 0100000000001156   
0601VDA1N       20240101000805100000005000 0100000000001160   
0601VDA1N       20240101000810100000005000 0100000000001165   
0601VDA1N       20240101000815100000005000 0100000000001170   
0601VDA1N       20240101000820100000005000 0100000000001174   
0601VDA1N       20240101000825100000005000 0100000000001178   
0601VDA1N       20240101000830100000005000 0100000000001183   
0601VDA1N       20240101000835100000005000 0100000000001187   
0601VDA1N       20240101000840100000005000 0100000000001191   
0601VDA1N       20240101000845100000005000 0100000000001196   
0601VDA1N       20240101000850100000005000 0100000000001200   
0601VDA1N       20240101000855100000005000 0100000000001204   
0601VDA1N       20240101000860100000005000 0100000000001209   
0601VDA1N       20240101000865100000005000 0100000000001212   
0601VDA1N       20240101000870100000005000 0100000000001216   
0601VDA1N       20240101000875100000005000 0100000000001220   
0601VDA1N       20240101000880100000005000 0100000000001224   
0601VDA1N       20240101000885100000005000 0100000000001229   
0601VDA1N       20240101000890100000005000 0100000000001234   
0601VDA1N       20240101000895100000005000 0100000000001240   
0601VDA1N       20240101000900100000005000 0100000000001245   
0601VDA1N       20240101000905100000005000 0100000000001250   
0601VDA1N       20240101000910100000005000 0100000000001255   
0601VDA1N       20240101000915100000005000 0100000000001260   
0601VDA1N       20240101000920100000005000 0100000000001265   
0601VDA1N       20240101000925100000005000 0100000000001270   
0601VDA1N       20240101000930100000005000 0100000000001274   
0601VDA1N       20240101000935100000005000 0100000000001279   
0601VDA1N       20240101000940100000005000 0100000000001284   
0601VDA1N       20240101000945100000005000 0100000000001288   
0601VDA1N       20240101000950100000005000 0100000000001293   
0601VDA1N       20240101000955100000005000 0100000000001298   
0601VDA1N       20240101000960100000005000 0100000000001304   
0601VDA1N       20240101000965100000005000 0100000000001310   
0601VDA1N       20240101000970100000005000 0100000000001315   
0601VDA1N       20240101000975100000005000 0100000000001321   
0601VDA1N       20240101000980100000005000 0100000000001327   
0601VDA1N       20240101000985100000005000 0100000000001332   
0601VDA1N       20240101000990100000005000 0100000000001337   
0601VDA1N       20240101000995100000005000 0100000000001343   
0601VDA1N       20240101001000100000005000 0100000000001348   
0601VDA1N       20240101001005100000005000 0100000000001353   
0601VDA1N       20240101001010100000005000 0100000000001359   
0601VDA1N       20240101001015100000005000 0100000000001363   
0601VDA1N       20240101001020100000005000 0100000000001368   
0601VDA1N       20240101001025100000005000 0100000000001373   
0601VDA1N       20240101001030100000005000 0100000000001378   
0601VDA1N       20240101001035100000005000 0100000000001383   
0601VDA1N       20240101001040100000005000 0100000000001388   
0601VDA1N       20240101001045100000005000 0100000000001393   
0601VDA1N       20240101001050100000005000 0100000000001398   
0601VDA1N       20240101001055100000005000 0100000000001402   
0601VDA1N       20240101001060100000005000 0100000000001407   
0601VDA1N       20240101001065100000005000 0100000000001412   
0601VDA1N       20240101001070100000005000 0100000000001417   
0601VDA1N       20240101001075100000005000 0100000000001420   
0601VDA1N       20240101001080100000005000 0100000000001425   
0601VDA1N       20240101001085100000005000 0100000000001430   
0601VDA1N       20240101001090100000005000 0100000000001434   
0601VDA1N       20240101001095100000005000 0100000000001440   
0601VDA1N       20240101001100100000005000 0100000000001445   
0601VDA1N       20240101001105100000005000 0100000000001449   
0601VDA1N       20240101001110100000005000 0100000000001453   
0601VDA1N       20240101001115100000005000 0100000000001458   
0601VDA1N       20240101001120100000005000 0100000000001462   
0601VDA1N       20240101001125100000005000 0100000000001466   
0601VDA1N       20240101001130100000005000 0100000000001470   
0601VDA1N       20240101001135100000005000 0100000000001476   
0601VDA1N       20240101001140100000005000 0100000000001481   
0601VDA1N       20240101001145100000005000 0100000000001484   
0601VDA1N       20240101001150100000005000 0100000000001488   
0601VDA1N       20240101001155100000005000 0100000000001492   
0601VDA1N       20240101001160100000005000 0100000000001498   
0601VDA1N       20240101001165100000005000 0100000000001502   
0601VDA1N       20240101001170100000005000 0100000000001506   
0601VDA1N       20240101001175100000005000 0100000000001510   
0601VDA1N       20240101001180100000005000 0100000000001513   
0601VDA1N       20240101001185100000005000 0100000000001519   
0601VDA1N       20240101001190100000005000 0100000000001522   
0601VDA1N       20240101001195100000005000 0100000000001527   
0601VDA1N       20240101001200100000005000 0100000000001530   
0601VDA1N       20240101001205100000005000 0100000000001535   
0601VDA1N       20240101001210100000005000 0100000000001542   
0601VDA1N       20240101001215100000005000 0100000000001548   
0601VDA1N       20240101001220100000005000 0100000000001552   
0601VDA1N       20240101001225100000005000 0100000000001557   
0601VDA1N       20240101001230100000005000 0100000000001562   
0601VDA1N       20240101001235100000005000 0100000000001570   
0601VDA1N       20240101001240100000005000 0100000000001574   
0601VDA1N       20240101001245100000005000 0100000000001579   
